# col1     col2         col3          col4     delta_ra                 delta_dec                col5     col6      col7      id        field     ra            dec            x          y          z_spec   z_peak   faper_F140W   eaper_F140W   faper_F160W   eaper_F160W   f_F606W    e_F606W    f_F814W   e_F814W    f_F125W   e_F125W    f_F140W   e_F140W    f_F160W   e_F160W    tot_cor   kron_radius   a_image   b_image   flux_radius   fwhm_image   flags   f140w_flag   star_flag   use_phot   near_star   nexp_f125w   nexp_f140w   nexp_f160w   lmass   Av    Separation             
  102847   53.1001026   -27.7511208   23.927   4.939999996622646E-6     4.540000002606348E-6     0.019    99.4      97.6      34601.0   GOODS-S   53.10009766   -27.75112534   11503.37   13838.25   1.11     1.1261   3.7883        0.080251      3.9395        0.027549      1.7095     0.024586   3.2054    0.024543   5.8762    0.094187   6.3982    0.13457    6.6059    0.10077    1.0703    3.57          4.656     3.726     4.72          0.0          0       0            0           1          0           9            4            9            9.47    0.5   0.022689764000141575   
  106204   53.100104    -27.7448701   25.928   1.7790000001127737E-5    -1.994000000138385E-5    0.084    22.7      21.3      35816.0   GOODS-S   53.10008621   -27.74485016   11504.06   14214.75   -1.0     1.4665   0.39485       0.084774      0.44593       0.022045      0.34991    0.024066   0.32923   0.026598   0.69778   0.07528    0.64951   0.13845    0.72829   0.068721   1.0817    3.5           4.59      3.033     4.65          0.0          2       0            2           1          0           8            4            8            8.55    0.0   0.09146397303339826    
  121302   53.1001884   -27.7132389   25.106   3.010000000358559E-6     -3.0399999992880566E-6   0.037    45.0      44.3      42160.0   GOODS-S   53.10018539   -27.71323586   11499.09   16111.58   -1.0     0.6664   0.85917       0.06841       0.96476       0.023838      0.504      0.020302   1.0096    0.023667   1.1866    0.069858   1.1933    0.094332   1.3303    0.057436   1.1162    3.61          3.46      2.436     3.29          0.0          2       0            0           1          0           6            8            6            8.13    0.6   0.014553214190246386   
  110498   53.100216    -27.7348915   24.139   -7.53999999858479E-6     4.210000000171021E-6     0.022    110.0     99.4      37785.0   GOODS-S   53.10022354   -27.73489571   11496.92   14812.01   -1.0     1.2908   3.0475        0.086019      3.3831        0.023451      2.1053     0.023111   2.6336    0.026961   4.7939    0.075855   4.812     0.13485    5.3037    0.081036   1.0739    3.5           4.739     3.475     4.18          0.0          0       0            0           1          0           8            4            8            9.47    0.3   0.028406441229031663   
  120165   53.10033     -27.7153749   25.401   7.2799999983885755E-6    -8.539999999612746E-6    0.052    21.1      20.4      41664.0   GOODS-S   53.10032272   -27.71536636   11491.85   15983.72   -1.0     1.6534   1.1771        0.06841       1.3203        0.028359      0.29254    0.022917   0.50684   0.027419   1.7499    0.091581   1.8435    0.10637    2.0531    0.092047   1.0784    3.75          4.331     2.992     4.21          0.0          3       0            0           1          0           6            8            6            9.72    0.7   0.038516046463245475   
  98332    53.1004      -27.7597528   23.858   9.800000029258626E-7     1.2819999998470166E-5    0.021    85.0      82.9      32968.0   GOODS-S   53.10039902   -27.75976562   11487.26   13319.77   -1.0     0.2534   1.7843        0.083753      1.7583        0.025191      1.9914     0.03161    2.8159    0.02479    3.4527    0.11472    3.8024    0.17721    3.7202    0.12722    1.0448    4.04          5.257     4.369     5.9           0.0          0       0            0           1          0           14           4            15           8.01    0.0   0.04625747199972549    
  102445   53.1004326   -27.7528271   25.997   -4.560000000708442E-6    -4.220000000998425E-6    0.068    17.6      17.5      34280.0   GOODS-S   53.10043716   -27.75282288   11485.4    13736.43   -1.0     0.472    0.27676       0.082594      0.3271        0.028564      0.28024    0.021319   0.35002   0.020127   0.37474   0.089869   0.40035   0.11862    0.46979   0.076249   1.1005    4.31          3.945     1.79      4.01          0.0          0       0            2           1          0           10           4            10           7.41    0.0   0.02102016768795516    
  93102    53.1004687   -27.7675938   23.809   4.83000000173206E-6      1.489999998938174E-6     0.021    66.8      66.1      31396.0   GOODS-S   53.10046387   -27.76759529   11483.66   12849.98   1.225    1.2324   2.9664        0.083159      3.2886        0.02016       1.9979     0.040259   3.3701    0.031056   7.2711    0.11835    8.0512    0.22409    8.8617    0.11887    1.0343    3.64          6.995     5.2       7.27          0.0          0       0            0           1          0           20           4            20           9.68    0.5   0.016293912604453436   
  111478   53.1004972   -27.7328363   25.932   -9.999999974752427E-7    -1.1969999999195124E-5   0.066    25.7      23.9      38149.0   GOODS-S   53.1004982    -27.73282433   11482.27   14936.22   -1.0     1.5629   0.85552       0.082932      0.78888       0.023233      0.40902    0.021536   0.44403   0.027358   1.2603    0.0684     1.259     0.12118    1.1527    0.062283   1.0999    3.66          4.002     2.465     3.88          0.0          0       0            0           1          0           6            4            6            8.98    0.0   0.04320965141370366    
  113955   53.1005023   -27.7272404   25.763   7.920000001604421E-6     -1.4140000001106046E-5   0.055    58.7      33.0      39154.0   GOODS-S   53.10049438   -27.72722626   11482.47   15272.12   -1.0     2.9604   0.42129       0.082907      0.57418       0.022997      0.5489     0.018718   0.60502   0.026437   0.56159   0.0714     0.59807   0.11686    0.8093    0.046692   1.1374    3.63          2.763     2.259     3.16          0.0          0       0            2           1          0           6            4            6            9.07    0.1   0.056817038920208444   
  94290    53.1006472   -27.7667258   23.346   2.2999999771400326E-7    -2.1699999983582074E-6   0.014    52.9      51.9      31614.0   GOODS-S   53.10064697   -27.76672363   11474.09   12902.28   0.8928   0.8962   2.6764        0.088105      2.784         0.020423      1.841      0.041033   4.1151    0.031886   6.8013    0.12193    7.4232    0.24262    7.6665    0.10167    1.046     3.5           9.287     3.218     7.66          0.0          0       0            0           1          0           20           4            20           9.43    0.7   0.007846281308872766   
  124712   53.100681    -27.7059689   25.702   -4.119999999829815E-6    5.680000001007102E-6     0.055    16.0      15.6      43682.0   GOODS-S   53.10068512   -27.70597458   11472.62   16547.32   -1.0     2.0996   1.1289        0.06841       1.2536        0.02506       0.48709    0.022567   0.60161   0.029061   1.3137    0.088263   1.7444    0.10495    1.9232    0.074765   1.086     3.72          3.955     2.897     3.92          0.0          0       0            0           1          0           5            8            6            9.53    0.2   0.024301345855824566   
  125478   53.1006969   -27.7030497   22.453   3.399999997100167E-7     1.808000000025345E-5     0.0080   440.0     440.0     44380.0   GOODS-S   53.10069656   -27.70306778   11471.99   16721.64   0.0      5.6231   73.84         0.069508      79.609        0.025218      0.68403    0.017648   17.097    0.024557   89.524    0.06703    89.168    0.083337   95.447    0.10006    1.0652    3.5           4.563     4.51      2.34          3.52         0       0            1           0          0           5            8            6            7.08    4.0   0.065097020908315      
  121729   53.1007315   -27.7120396   25.623   1.9680000001187636E-5    6.0699999977487096E-6    0.065    28.0      19.6      42579.0   GOODS-S   53.10071182   -27.71204567   11471.22   16182.99   -1.0     2.2477   0.57614       0.06841       0.69642       0.023817      0.47685    0.034427   0.54951   0.041105   1.1285    0.11751    1.3587    0.16018    1.6307    0.098773   1.062     3.92          6.33      2.785     6.43          0.0          3       0            0           1          0           5            8            6            9.41    0.3   0.06641904446481812    
  111743   53.1007859   -27.7323191   25.855   1.303999999890948E-5     -4.040000000316013E-6    0.058    24.1      20.7      38202.0   GOODS-S   53.10077286   -27.73231506   11467.7    14966.82   -1.0     1.7031   1.5511        0.085814      1.7381        0.023289      0.29438    0.021053   0.47378   0.026982   2.0284    0.068935   2.2229    0.1221     2.4731    0.061416   1.1024    3.5           3.879     2.703     3.6           0.0          0       0            0           1          0           6            4            6            9.59    0.7   0.04402344480807179    
  107776   53.1008089   -27.7414628   25.854   1.696999999722948E-5     7.53999999858479E-6      0.07     32.6      12.0      36515.0   GOODS-S   53.10079193   -27.74147034   11466.67   14417.5    -1.0     0.628    0.15885       0.071245      0.29391       0.022244      0.17238    0.024554   0.31559   0.026961   0.38575   0.078807   0.26498   0.11799    0.48676   0.059301   1.1007    3.84          3.318     2.675     4.78          0.0          0       0            2           1          0           8            5            8            7.91    0.0   0.06050083385330321    
  119476   53.1008288   -27.7160151   24.185   1.3980000005631155E-5    -2.884999999963611E-5    0.026    58.1      57.8      41748.0   GOODS-S   53.10081482   -27.71598625   11465.67   15946.54   2.3027   2.2886   4.7867        0.06841       6.1645        0.024555      1.3413     0.025346   1.8411    0.03034    5.436     0.088447   8.3258    0.11814    10.646    0.1219     1.0463    3.5           6.099     4.878     4.64          9.07         2       0            0           1          0           6            8            6            10.83   0.5   0.11301291474996877    
  109250   53.1008322   -27.7378851   25.361   -9.320000003754103E-6    3.240000001625276E-6     0.05     26.7      23.2      37144.0   GOODS-S   53.10084152   -27.73788834   11463.9    14632.41   -1.0     0.9241   0.64741       0.082992      0.62202       0.022907      0.37637    0.027259   0.77399   0.029395   1.0248    0.085588   1.1676    0.1486     1.1138    0.070626   1.0827    3.5           3.721     3.674     5.0           0.0          0       0            0           1          0           8            4            8            8.41    0.1   0.03190494485233024    
  107863   53.1008467   -27.7406704   23.717   -1.7710000001613935E-5   2.6700000006485425E-6    0.021    97.8      82.6      36568.0   GOODS-S   53.10086441   -27.74067307   11462.81   14465.36   -1.0     1.0104   1.7805        0.073114      1.8034        0.022861      1.9219     0.05658    3.3435    0.050066   5.3372    0.13648    5.3717    0.219      5.4017    0.14879    1.0284    3.81          7.478     5.206     7.82          0.0          3       0            0           1          0           8            6            8            9.26    0.1   0.057240907422674986   
