# These galaxies are in the GOODS-S field.
# pearsid pearsra pearsdec matchid matchra matchdec source zphot zphot_l68 zphot_u68
82356 53.145600 -27.786087 14295 53.145550 -27.786121 CANDELS 1.2420 1.1900 1.3000
30241 53.145621 -27.886583 2879 53.145615 -27.886585 CANDELS 0.5130 0.4600 0.5700
14215 53.145639 -27.919770 946 53.145637 -27.919773 CANDELS 0.9340 0.8900 0.9900
90078 53.145647 -27.773428 16070 53.145645 -27.773420 CANDELS 0.4740 0.4100 0.5400
61600 53.145654 -27.829844 8677 53.145657 -27.829847 CANDELS 0.6170 0.5300 0.7000
58379 53.145661 -27.833645 8422 53.145660 -27.833656 CANDELS 0.4920 0.4500 0.5300
15336 53.145662 -27.919113 930 53.145668 -27.919127 CANDELS 0.7650 0.7100 0.8200
118925 53.145717 -27.717367 22662 53.145710 -27.717363 CANDELS 0.7350 0.6500 0.8200
63931 53.145733 -27.825514 9174 53.145737 -27.825514 CANDELS 1.8440 1.7600 1.9300
101177 53.145836 -27.754367 18481 53.145832 -27.754368 CANDELS 0.3340 0.2500 0.4100
115859 53.145916 -27.722575 22127 53.145920 -27.722561 CANDELS 1.3860 1.3200 1.4500
55237 53.145921 -27.840010 7575 53.145924 -27.839972 CANDELS 1.5410 1.4600 1.6200
21592 53.145924 -27.901462 1972 53.145935 -27.901457 CANDELS 0.6450 0.6000 0.6900
109596 53.145926 -27.736681 20414 53.145920 -27.736679 CANDELS 0.1000 0.0500 0.1400
59326 53.145937 -27.833337 8343 53.145912 -27.833338 CANDELS 0.0730 0.0400 2.8300
72024 53.145944 -27.808541 11100 53.145939 -27.808535 CANDELS 1.2210 1.1600 1.2800
60036 53.145979 -27.832681 8368 53.145977 -27.832684 CANDELS 1.9050 1.5200 1.9600
63606 53.145989 -27.825730 9258 53.146008 -27.825670 CANDELS 2.0170 1.9600 2.0800
112386 53.146010 -27.730705 21068 53.145996 -27.730700 CANDELS 0.7290 0.5800 0.8800
73063 53.146039 -27.806445 11388 53.146049 -27.806446 CANDELS 2.8270 2.7800 2.8700
103047 53.146052 -27.750697 18877 53.146080 -27.750626 CANDELS 0.7220 0.0900 0.7900
32635 53.146055 -27.882254 3253 53.146042 -27.882254 CANDELS 2.3380 2.2500 2.4300
70032 53.146068 -27.812326 10864 53.146133 -27.812313 CANDELS 0.5270 0.4900 0.5800
84139 53.146085 -27.782974 14715 53.146091 -27.782976 CANDELS 1.3960 1.3300 1.4600
108066 53.146088 -27.740990 19934 53.146095 -27.740990 CANDELS 0.6810 0.6200 0.7600
93811 53.146088 -27.766564 17095 53.146080 -27.766569 CANDELS 0.9300 0.8800 0.9800
35523 53.146100 -27.876269 3806 53.146107 -27.876282 CANDELS 3.5140 3.3600 3.6900
101625 53.146111 -27.754187 18455 53.146103 -27.754189 CANDELS 0.3440 0.2500 0.4300
14295 53.146141 -27.918047 1067 53.146145 -27.918039 CANDELS 0.3460 0.2800 0.4100
59351 53.146152 -27.834042 8173 53.146149 -27.834042 CANDELS 1.6290 1.5600 1.7000
6004 53.146161 -27.925827 1069 53.146164 -27.925810 CANDELS 0.0580 0.0200 0.1000
86117 53.146166 -27.779880 15432 53.146149 -27.779882 CANDELS 2.6170 2.5100 2.7300
27562 53.146168 -27.891951 2463 53.146168 -27.891949 CANDELS 0.9030 0.8400 0.9700
90491 53.146174 -27.771032 16548 53.146172 -27.771032 CANDELS 1.2680 1.2100 1.3300
59492 53.146181 -27.832902 8402 53.146187 -27.832905 CANDELS 0.9700 0.9100 1.0300
23877 53.146220 -27.899528 1916 53.146198 -27.899527 CANDELS 1.2040 1.1100 1.3000
60481 53.146270 -27.831469 8540 53.146267 -27.831474 CANDELS 1.0810 1.0300 1.1300
109389 53.146274 -27.736271 20585 53.146259 -27.736277 CANDELS 1.7970 1.7200 1.8700
55576 53.146311 -27.839556 7556 53.146309 -27.839563 CANDELS 1.2780 1.2100 1.3500
61340 53.146313 -27.829835 8723 53.146313 -27.829832 CANDELS 0.6590 0.6000 0.7200
57876 53.146317 -27.835830 7997 53.146313 -27.835827 CANDELS 1.3000 1.2400 1.3600
92248 53.146360 -27.770086 16553 53.146362 -27.770079 CANDELS 0.6280 0.5600 0.6900
61230 53.146363 -27.830351 8649 53.146362 -27.830358 CANDELS 2.4510 2.3400 2.5500
107663 53.146372 -27.741287 19898 53.146393 -27.741287 CANDELS 3.3880 3.2900 3.4900
106073 53.146396 -27.744310 19633 53.146374 -27.744312 CANDELS 0.9980 0.9400 1.0500
46528 53.146417 -27.854511 5987 53.146378 -27.854521 CANDELS 3.1520 3.0600 3.2300
87202 53.146434 -27.778307 15451 53.146420 -27.778315 CANDELS 1.9340 1.8900 2.0000
29922 53.146450 -27.887230 2815 53.146450 -27.887230 CANDELS 1.2020 1.1500 1.2600
108174 53.146458 -27.740805 19942 53.146450 -27.740799 CANDELS 0.6550 0.5600 0.7500
96555 53.146531 -27.761687 17639 53.146530 -27.761677 CANDELS 2.5590 1.9500 2.6000
36361 53.146548 -27.874226 4043 53.146542 -27.874235 CANDELS 1.7630 1.6700 1.8600
116174 53.146586 -27.722578 22077 53.146584 -27.722584 CANDELS 0.5690 0.4900 0.6500
34457 53.146597 -27.876704 3847 53.146580 -27.876715 CANDELS 0.7710 0.7200 0.8200
18800 53.146605 -27.911070 1291 53.146599 -27.911066 CANDELS 2.5560 2.4900 2.6200
27974 53.146612 -27.889677 2693 53.146610 -27.889677 CANDELS 0.6380 0.6000 0.6800
48311 53.146620 -27.850945 6346 53.146610 -27.850950 CANDELS 0.9440 0.8600 1.0200
87492 53.146628 -27.777494 15595 53.146618 -27.777502 CANDELS 1.1520 1.0900 1.2100
119137 53.146687 -27.717647 22581 53.146671 -27.717644 CANDELS 0.6530 0.5600 0.7400
16937 53.146698 -27.915798 1074 53.146664 -27.915779 CANDELS 2.5500 2.4100 2.6500
21363 53.146706 -27.904563 1650 53.146702 -27.904564 CANDELS 0.6430 0.5600 0.7100
97388 53.146757 -27.761745 17735 53.146751 -27.761742 CANDELS 2.2520 2.2100 2.3100
71847 53.146768 -27.809410 10992 53.146782 -27.809421 CANDELS 2.8020 2.7300 2.8800
109962 53.146824 -27.736664 20400 53.146801 -27.736654 CANDELS 0.6360 0.5700 0.7100
45989 53.146860 -27.855550 5870 53.146881 -27.855562 CANDELS 0.6290 0.5100 0.7400
19546 53.146883 -27.909042 1400 53.146881 -27.909042 CANDELS 1.5100 1.4400 1.5900
84846 53.146891 -27.781773 14969 53.146889 -27.781773 CANDELS 1.4740 1.4000 1.5500
47396 53.146899 -27.851333 6413 53.146892 -27.851330 CANDELS 0.6850 0.6300 0.7400
118024 53.146900 -27.718678 22529 53.146896 -27.718679 CANDELS 1.1220 1.0600 1.1800
58441 53.146915 -27.835331 8012 53.146915 -27.835327 CANDELS 0.5220 0.4600 0.5800
97368 53.146916 -27.762054 17610 53.146908 -27.762035 CANDELS 2.5760 2.5300 2.6200
76706 53.146926 -27.798138 12434 53.146931 -27.798138 CANDELS 0.6480 0.5800 0.7100
62935 53.146938 -27.827062 9000 53.146942 -27.827055 CANDELS 2.4260 2.3700 2.4900
68235 53.146952 -27.816878 10232 53.146946 -27.816900 CANDELS 0.2610 0.1900 0.3300
27600 53.146958 -27.890536 2542 53.146942 -27.890539 CANDELS 3.2250 3.1500 3.3000
68941 53.146995 -27.815890 10314 53.146984 -27.815901 CANDELS 1.1510 1.0900 1.2100
91789 53.147022 -27.770058 16664 53.147018 -27.770056 CANDELS 0.5360 0.4800 0.5900
86184 53.147080 -27.778432 15585 53.147076 -27.778425 CANDELS 1.0720 1.0200 1.1200
15116 53.147107 -27.920040 889 53.147110 -27.920038 CANDELS 0.3200 0.2900 0.3500
62281 53.147116 -27.827789 8979 53.147110 -27.827793 CANDELS 1.6020 1.5400 1.6700
81926 53.147121 -27.787109 14070 53.147121 -27.787109 CANDELS 1.3670 1.3000 1.4300
109052 53.147149 -27.738189 20341 53.147186 -27.738123 CANDELS 1.3420 1.2400 1.4500
15800 53.147163 -27.917565 1015 53.147167 -27.917566 CANDELS 0.1390 0.0900 0.1900
80500 53.147179 -27.788481 13911 53.147179 -27.788479 CANDELS 0.6310 0.5700 0.6900
91228 53.147217 -27.771474 16405 53.147228 -27.771471 CANDELS 0.1220 0.0800 0.1800
67908 53.147228 -27.817964 10083 53.147228 -27.817951 CANDELS 2.3360 2.2400 2.4300
108322 53.147256 -27.738675 20299 53.147259 -27.738680 CANDELS 1.1960 1.1400 1.2500
109091 53.147265 -27.738400 20218 53.147259 -27.738399 CANDELS 1.1690 0.1300 1.2200
19542 53.147277 -27.909385 1362 53.147286 -27.909389 CANDELS 2.1630 2.0000 2.3400
69426 53.147294 -27.815161 10395 53.147289 -27.815159 CANDELS 2.4770 2.3500 2.5700
87250 53.147299 -27.777577 29107 53.147289 -27.777572  3DHST  2.0305 -99.0000 -99.0000
108620 53.147300 -27.739243 20153 53.147304 -27.739241 CANDELS 0.8040 0.7400 0.8700
15157 53.147311 -27.919794 905 53.147331 -27.919798 CANDELS 2.7080 2.6400 2.7800
50282 53.147353 -27.848148 6595 53.147346 -27.848148 CANDELS 0.5660 0.4600 0.6700
65145 53.147358 -27.822427 9628 53.147346 -27.822428 CANDELS 1.0460 0.9800 1.2500
77405 53.147409 -27.796556 12589 53.147411 -27.796562 CANDELS 0.5020 0.4700 0.5400
96796 53.147414 -27.763220 17456 53.147411 -27.763222 CANDELS 2.6840 2.6200 2.7500
82729 53.147432 -27.784519 14425 53.147434 -27.784517 CANDELS 0.9780 0.9200 1.0400
113558 53.147447 -27.727694 21411 53.147438 -27.727690 CANDELS 1.2820 1.1900 1.3700
103367 53.147455 -27.750834 18817 53.147461 -27.750837 CANDELS 3.3800 3.2800 3.4800
67752 53.147512 -27.817915 10121 53.147495 -27.817903 CANDELS 0.8460 0.7700 0.9200
32565 53.147567 -27.882512 3219 53.147564 -27.882509 CANDELS 2.4810 2.3600 2.5900
55960 53.147581 -27.839181 7613 53.147533 -27.839197 CANDELS 1.4830 1.4100 1.5600
26443 53.147582 -27.893596 2326 53.147598 -27.893545 CANDELS 0.2500 0.1700 0.3400
14081 53.147664 -27.922114 822 53.147675 -27.922133 CANDELS 2.6290 2.5400 2.7200
74224 53.147677 -27.803999 11643 53.147694 -27.803995 CANDELS 1.2770 1.2100 1.3500
101780 53.147714 -27.754003 18464 53.147709 -27.754003 CANDELS 0.6800 0.6100 0.7500
119873 53.147715 -27.715601 23822 53.147717 -27.715607 CANDELS 0.8930 0.8200 0.9600
108510 53.147721 -27.739197 20196 53.147717 -27.739195 CANDELS 0.8520 0.8100 0.8900
23215 53.147745 -27.900513 1872 53.147743 -27.900511 CANDELS 1.0680 1.0300 1.1100
87658 53.147773 -27.776948 15753 53.147770 -27.776947 CANDELS 1.0750 1.0200 1.1300
95069 53.147777 -27.765621 17172 53.147778 -27.765619 CANDELS 2.4840 2.4000 2.5500
58689 53.147790 -27.833577 8337 53.147785 -27.833572 CANDELS 0.4990 0.4400 0.5500
117730 53.147794 -27.720070 22309 53.147778 -27.720066 CANDELS 0.9050 0.8300 0.9800
45736 53.147801 -27.856408 5772 53.147812 -27.856394 CANDELS 3.3100 3.2400 3.3900
91429 53.147813 -27.771366 16437 53.147816 -27.771362 CANDELS 2.1190 1.8600 2.5500
88852 53.147838 -27.774040 16455 53.147854 -27.774061 CANDELS 1.0810 1.0300 1.1300
75751 53.147894 -27.799696 12326 53.147884 -27.799700 CANDELS 0.1180 0.0800 0.1500
63993 53.147898 -27.823916 9471 53.147915 -27.823914 CANDELS 0.4340 0.3700 4.5800
93218 53.147900 -27.768272 16762 53.147903 -27.768282 CANDELS 0.9210 0.8600 0.9800
14158 53.147926 -27.921726 842 53.147919 -27.921732 CANDELS 3.1530 3.0800 3.2300
108366 53.147933 -27.740480 19973 53.147938 -27.740484 CANDELS 1.0580 0.9900 1.1300
89066 53.147949 -27.775031 15855 53.147987 -27.775011 CANDELS 1.0280 0.9700 1.0800
76443 53.147964 -27.798278 12402 53.147965 -27.798294 CANDELS 1.7250 1.6600 1.7800
63998 53.147978 -27.825590 9144 53.147980 -27.825586 CANDELS 0.7920 0.7100 0.8800
81445 53.147985 -27.787687 14040 53.147984 -27.787685 CANDELS 1.8160 1.7300 1.9000
89063 53.147998 -27.774685 16042 53.148003 -27.774677 CANDELS 0.7360 0.6800 0.7900
79209 53.148017 -27.792868 13149 53.148014 -27.792883 CANDELS 3.4260 3.3400 3.5100
23034 53.148027 -27.901426 1796 53.148060 -27.901436 CANDELS 1.1060 1.0200 1.1900
69117 53.148045 -27.815454 10379 53.148048 -27.815456 CANDELS 1.1110 1.0500 1.1700
110573 53.148047 -27.732550 20942 53.148037 -27.732550 CANDELS 0.5520 0.4900 0.6100
60553 53.148078 -27.831545 8491 53.148083 -27.831547 CANDELS 0.5730 0.4800 0.6600
21777 53.148082 -27.903771 1694 53.148079 -27.903770 CANDELS 0.6690 0.6100 0.7300
59610 53.148105 -27.833412 8222 53.148098 -27.833406 CANDELS 3.7970 0.3100 3.9100
95153 53.148106 -27.765733 17127 53.148094 -27.765751 CANDELS 2.6040 2.5400 2.6700
17701 53.148111 -27.913062 1253 53.148125 -27.913057 CANDELS 1.2690 1.2100 1.3300
10593 53.148184 -27.928863 592 53.148197 -27.928858 CANDELS 0.8720 0.8000 0.9500
33422 53.148203 -27.880818 3356 53.148197 -27.880802 CANDELS 0.8720 0.7700 0.9700
36020 53.148220 -27.875044 3935 53.148239 -27.875019 CANDELS 2.4070 2.2900 2.5100
52745 53.148233 -27.844096 7080 53.148247 -27.844105 CANDELS 1.8450 1.7500 1.9400
105188 53.148244 -27.743934 19762 53.148239 -27.743933 CANDELS 0.4760 0.4200 0.5400
17303 53.148303 -27.914739 1147 53.148308 -27.914734 CANDELS 2.5280 2.4400 2.6100
17025 53.148320 -27.915498 1103 53.148308 -27.915491 CANDELS 1.5190 1.4500 1.6000
57194 53.148325 -27.836872 7897 53.148300 -27.836865 CANDELS 1.9700 1.9000 2.0400
22862 53.148327 -27.901180 1829 53.148323 -27.901199 CANDELS 3.2540 3.2000 3.3100
66753 53.148335 -27.819898 9864 53.148338 -27.819908 CANDELS 1.6460 1.5700 1.7300
60143 53.148377 -27.828874 9036 53.148373 -27.828861 CANDELS 0.5490 0.5000 0.6000
30546 53.148386 -27.885517 3030 53.148395 -27.885527 CANDELS 1.6100 1.5500 1.6700
54920 53.148404 -27.840620 7421 53.148422 -27.840614 CANDELS 1.1790 1.1000 1.2700
77139 53.148409 -27.796903 24312 53.148399 -27.796901  3DHST  1.7136 -99.0000 -99.0000
88325 53.148416 -27.775782 16097 53.148418 -27.775782 CANDELS 0.5080 0.4600 0.5600
106172 53.148464 -27.745082 19495 53.148472 -27.745090 CANDELS 2.3230 2.2400 2.4100
115781 53.148473 -27.719482 22694 53.148457 -27.719465 CANDELS 1.0870 1.0300 1.1500
19683 53.148499 -27.908316 1482 53.148422 -27.908234 CANDELS 1.5750 1.5100 1.6400
87569 53.148506 -27.777282 15697 53.148506 -27.777288 CANDELS 3.7290 3.6600 3.8000
26282 53.148513 -27.893581 2376 53.148537 -27.893555 CANDELS 0.4900 0.2200 0.5900
91263 53.148542 -27.770134 16706 53.148556 -27.770153 CANDELS 0.4510 0.4100 0.5000
57635 53.148571 -27.834931 8077 53.148579 -27.834932 CANDELS 0.0870 0.0700 0.1100
76982 53.148586 -27.796943 12670 53.148514 -27.796902 CANDELS 1.7060 1.6500 1.7600
10465 53.148590 -27.929019 588 53.148594 -27.929007 CANDELS 0.8930 0.7700 1.0200
86133 53.148598 -27.779950 15189 53.148579 -27.779959 CANDELS 2.9540 2.9000 3.0100
20118 53.148598 -27.907644 1483 53.148594 -27.907635 CANDELS 1.6020 1.5200 1.6900
35762 53.148631 -27.873978 4074 53.148632 -27.873976 CANDELS 0.6250 0.5600 0.6900
88925 53.148659 -27.774533 16028 53.148659 -27.774542 CANDELS 2.9470 2.9100 2.9800
90290 53.148732 -27.772947 16346 53.148712 -27.772947 CANDELS 0.1350 0.0800 0.1900
114334 53.148743 -27.726351 21578 53.148724 -27.726330 CANDELS 0.8350 0.7400 0.9300
74011 53.148753 -27.804300 11620 53.148754 -27.804302 CANDELS 0.9150 0.8600 0.9700
47646 53.148770 -27.850441 6581 53.148769 -27.850472 CANDELS 0.4360 0.3700 1.4500
108694 53.148781 -27.738887 20180 53.148769 -27.738880 CANDELS 0.8440 0.8000 0.8900
14807 53.148790 -27.920302 890 53.148781 -27.920309 CANDELS 1.3260 1.2500 1.4000
65419 53.148829 -27.821119 9834 53.148827 -27.821121 CANDELS 2.5080 2.4300 2.6000
104536 53.148844 -27.748146 19191 53.148849 -27.748144 CANDELS 0.6390 0.5600 0.7100
11079 53.148848 -27.928373 600 53.148876 -27.928379 CANDELS 3.0620 2.9900 3.1400
61947 53.148874 -27.828813 8844 53.148853 -27.828836 CANDELS 0.1400 0.0700 0.3900
48917 53.148897 -27.848658 6605 53.148888 -27.848665 CANDELS 0.6500 0.5800 0.7200
98879 53.148931 -27.759543 17856 53.148918 -27.759539 CANDELS 2.3330 2.2300 2.4700
107240 53.148937 -27.742280 19808 53.148922 -27.742296 CANDELS 1.3030 1.2300 1.3800
74133 53.148958 -27.799680 12984 53.148956 -27.799688 CANDELS 0.6430 0.6100 0.6800
74909 53.148972 -27.802509 11813 53.148968 -27.802511 CANDELS 3.7870 3.7100 3.8700
98195 53.148973 -27.759805 17836 53.148983 -27.759806 CANDELS 0.4960 0.4200 0.5600
84463 53.149010 -27.781941 15015 53.149021 -27.781958 CANDELS 1.8460 1.7800 1.9200
82966 53.149042 -27.785057 14456 53.149052 -27.785057 CANDELS 2.0590 1.9900 2.1300
60501 53.149044 -27.830319 8634 53.149052 -27.830307 CANDELS 0.1320 0.0900 0.1700
88222 53.149080 -27.774303 16435 53.149075 -27.774305 CANDELS 1.1110 1.0700 1.1500
78710 53.149135 -27.792985 13381 53.149151 -27.792984 CANDELS 1.2550 1.2000 1.3100
108895 53.149154 -27.738761 20171 53.149124 -27.738749 CANDELS 1.1250 1.0700 1.1800
57593 53.149190 -27.836261 7971 53.149212 -27.836281 CANDELS 2.8300 2.7700 2.8900
95688 53.149196 -27.763622 17509 53.149166 -27.763634 CANDELS 0.7430 0.6800 0.8000
79762 53.149206 -27.791454 13396 53.149208 -27.791468 CANDELS 3.4310 3.3600 3.5000
86064 53.149213 -27.778805 15565 53.149208 -27.778801 CANDELS 1.8100 1.7300 1.8900
104139 53.149224 -27.748581 19149 53.149227 -27.748589 CANDELS 2.5390 2.4900 2.5900
20864 53.149242 -27.906163 1520 53.149242 -27.906172 CANDELS 3.2880 3.1800 3.4000
107381 53.149248 -27.742520 19766 53.149242 -27.742544 CANDELS 0.7030 0.5900 0.8100
106890 53.149277 -27.743814 19604 53.149265 -27.743818 CANDELS 0.8200 0.7200 0.9100
80495 53.149300 -27.788526 14042 53.149288 -27.788525 CANDELS 1.8520 1.7600 1.9500
24599 53.149328 -27.897808 2028 53.149338 -27.897810 CANDELS 0.6820 0.5400 0.8300
10840 53.149335 -27.928101 624 53.149338 -27.928091 CANDELS 2.9590 2.9200 3.0000
24710 53.149340 -27.897468 2065 53.149338 -27.897469 CANDELS 3.2700 3.2100 3.3300
64734 53.149359 -27.824001 9365 53.149364 -27.824001 CANDELS 0.5500 0.4900 0.6100
48025 53.149389 -27.851290 6359 53.149399 -27.851297 CANDELS 2.0090 1.9700 2.0500
108443 53.149422 -27.740035 20044 53.149425 -27.740030 CANDELS 0.7010 0.6300 0.7700
99864 53.149433 -27.757084 18118 53.149414 -27.757080 CANDELS 0.9790 0.8700 1.0800
36076 53.149433 -27.875350 3882 53.149418 -27.875351 CANDELS 2.3180 2.2200 2.4100
65246 53.149462 -27.823593 9385 53.149456 -27.823597 CANDELS 0.5680 0.4700 0.6600
113981 53.149480 -27.726738 39297 53.149454 -27.726699  3DHST  1.2304 -99.0000 -99.0000
99203 53.149534 -27.758986 17878 53.149498 -27.759005 CANDELS 0.2420 0.1600 0.3300
20201 53.149682 -27.907816 1440 53.149673 -27.907816 CANDELS 0.1620 0.1400 3.0300
65609 53.149683 -27.822278 9604 53.149673 -27.822281 CANDELS 0.6130 0.4800 0.7400
22250 53.149711 -27.903029 1704 53.149693 -27.903040 CANDELS 0.6010 0.5100 0.6800
75198 53.149721 -27.801168 12002 53.149738 -27.801188 CANDELS 1.7000 1.6200 1.7800
113607 53.149729 -27.726795 21602 53.149731 -27.726803 CANDELS 0.0560 0.0400 0.6300
113602 53.149741 -27.727279 21458 53.149723 -27.727299 CANDELS 0.7900 0.0900 0.9100
53478 53.149749 -27.842406 7249 53.149746 -27.842403 CANDELS 0.2960 0.1900 0.4000
13784 53.149753 -27.922779 799 53.149750 -27.922785 CANDELS 1.3560 1.3000 1.4300
16463 53.149755 -27.916587 1053 53.149750 -27.916592 CANDELS 0.1290 0.0900 0.1700
83063 53.149784 -27.784986 14355 53.149788 -27.784992 CANDELS 0.2280 0.1800 0.2800
25716 53.149786 -27.895215 2220 53.149777 -27.895212 CANDELS 1.6990 1.6200 1.7700
81817 53.149840 -27.787447 13920 53.149841 -27.787447 CANDELS 0.1300 0.0800 0.1900
43381 53.149844 -27.855095 6229 53.149857 -27.855089 CANDELS 0.3860 0.3300 0.4400
73333 53.149846 -27.803301 11941 53.149845 -27.803303 CANDELS 0.5390 0.4900 0.5900
113938 53.149867 -27.726963 21600 53.149857 -27.726978 CANDELS 1.0950 1.0300 1.1600
68827 53.149886 -27.813999 10650 53.149887 -27.813997 CANDELS 1.2580 1.2000 1.3200
64287 53.149904 -27.823901 9479 53.149902 -27.823900 CANDELS 0.2890 0.2300 0.3600
44134 53.149924 -27.858926 5510 53.149906 -27.858959 CANDELS 0.3820 0.2200 0.5400
52096 53.149924 -27.844993 6939 53.149906 -27.844971 CANDELS 0.9200 0.8100 1.0300
80050 53.149934 -27.790441 13649 53.149937 -27.790464 CANDELS 2.5660 2.5100 2.6200
107844 53.149960 -27.741391 19918 53.149998 -27.741346 CANDELS 1.1280 1.0700 1.1900
14703 53.149979 -27.919310 992 53.149986 -27.919306 CANDELS 1.3010 1.2500 1.3600
78434 53.150033 -27.793899 25076 53.150029 -27.793877  3DHST  0.5364 -99.0000 -99.0000
60019 53.150056 -27.832229 8453 53.150055 -27.832210 CANDELS 2.5800 2.4600 2.6700
14730 53.150077 -27.920025 935 53.150070 -27.920029 CANDELS 1.2770 1.2200 1.3300
106650 53.150104 -27.744195 19572 53.150101 -27.744192 CANDELS 0.8610 0.7700 0.9600
69341 53.150110 -27.815226 10383 53.150112 -27.815227 CANDELS 1.1500 1.1000 1.2000
107836 53.150126 -27.739938 20168 53.150127 -27.739925 CANDELS 1.0110 0.9600 1.0700
44580 53.150131 -27.858674 5545 53.150143 -27.858666 CANDELS 0.3310 0.1800 0.4700
20627 53.150162 -27.906229 1537 53.150162 -27.906240 CANDELS 0.3630 0.3000 0.4200
64278 53.150178 -27.824539 9322 53.150169 -27.824530 CANDELS 0.4260 0.3500 0.5000
58291 53.150182 -27.834528 8282 53.150192 -27.834532 CANDELS 1.5770 1.5200 1.6400
42659 53.150221 -27.861811 5277 53.150219 -27.861834 CANDELS 0.8440 0.6900 1.0000
50907 53.150238 -27.846461 6794 53.150265 -27.846487 CANDELS 0.7610 0.6800 0.8400
102692 53.150247 -27.752239 18685 53.150250 -27.752243 CANDELS 0.0950 0.0600 0.1500
29551 53.150249 -27.887895 2748 53.150246 -27.887896 CANDELS 1.7400 1.6100 1.8600
31548 53.150256 -27.884272 3064 53.150246 -27.884266 CANDELS 0.6190 0.5600 0.6800
100634 53.150320 -27.755482 18334 53.150314 -27.755493 CANDELS 2.4320 2.3400 2.5300
44896 53.150320 -27.857908 5644 53.150333 -27.857912 CANDELS 0.3010 0.2000 0.4800
110702 53.150335 -27.734414 20662 53.150326 -27.734440 CANDELS 0.8070 0.7500 0.8700
14071 53.150395 -27.916920 1232 53.150394 -27.916920 CANDELS 0.1060 0.0700 0.1400
17567 53.150443 -27.914292 1153 53.150433 -27.914291 CANDELS 1.7350 1.6700 1.8000
77404 53.150467 -27.795739 12763 53.150463 -27.795721 CANDELS 1.4070 1.3400 1.4800
102393 53.150487 -27.752931 18577 53.150482 -27.752922 CANDELS 0.8940 0.8000 0.9800
111415 53.150518 -27.732641 20854 53.150520 -27.732634 CANDELS 0.8130 0.7200 0.9100
82984 53.150522 -27.783867 14593 53.150517 -27.783871 CANDELS 0.2600 0.2000 0.3300
53865 53.150522 -27.842364 7253 53.150528 -27.842369 CANDELS 1.7750 1.6900 1.8600
14629 53.150549 -27.920614 887 53.150547 -27.920601 CANDELS 2.6410 2.5800 2.7100
71864 53.150604 -27.809505 11011 53.150604 -27.809502 CANDELS 0.8290 0.7500 0.9100
89209 53.150607 -27.771654 16812 53.150597 -27.771650 CANDELS 0.1880 0.1500 0.2300
61701 53.150607 -27.829508 8727 53.150600 -27.829514 CANDELS 1.6770 1.6000 1.7600
22203 53.150638 -27.902444 1779 53.150635 -27.902447 CANDELS 0.3520 0.2900 0.4100
29168 53.150659 -27.888629 2709 53.150658 -27.888622 CANDELS 2.1280 2.0300 2.2300
65170 53.150662 -27.822825 9541 53.150680 -27.822823 CANDELS 0.5870 0.5300 0.6400
44808 53.150704 -27.857360 5761 53.150707 -27.857353 CANDELS 1.5900 1.5100 1.6700
