# col1    col2          col3         col4     delta_ra                 delta_dec                col5     col6     col7     correct_dec          id        field     ra             dec           x          y          z_spec   z_peak   faper_F140W   eaper_F140W   faper_F160W   eaper_F160W   f_F606W   e_F606W    f_F814W   e_F814W   f_F125W   e_F125W    f_F140W   e_F140W    f_F160W   e_F160W    tot_cor   kron_radius   a_image   b_image   flux_radius   fwhm_image   flags   f140w_flag   star_flag   use_phot   near_star   nexp_f125w   nexp_f140w   nexp_f160w   lmass   Av    Separation             
  105301  189.2867708   62.3050868   21.66    -2.880000010918593E-6    -6.208888891023889E-6    0.0060   527.0    525.0    62.30499791111111    31995.0   GOODS-N   189.28677368   62.30500412   8719.03    14227.08   0.2319   0.2431   9.2315        0.050478      10.277        0.028668      12.96     0.045057   -99.0     -99.0     29.308    0.080099   31.382    0.16941    34.492    0.19813    1.0143    3.5           13.58     5.056     9.64          0.0          0       0            0           1          0           8            8            8            8.84    0.7   0.022865510934999098   
  112306  189.28694     62.3138162   24.241   -1.5300000200113573E-6   -8.648888893958429E-6    0.028    69.4     68.6     62.31372731111111    33609.0   GOODS-N   189.28694153   62.31373596   8714.73    14751.07   -1.0     0.1847   0.84428       0.06213       0.87994       0.044423      1.7116    0.047992   -99.0     -99.0     2.6584    0.11679    2.8932    0.2102     2.977     0.25793    1.0258    5.24          5.792     3.879     8.9           0.0          0       0            0           1          0           4            4            4            7.51    0.2   0.031240997202905532   
  97702   189.2870842   62.2970976   17.313   9.690000001683075E-5     1.5451111110564852E-5    0.0010   13300.0  13300.0  62.29700871111111    30227.0   GOODS-N   189.2869873    62.29699326   8712.41    13746.53   0.0      0.4025   1417.9        0.0566        1322.6        0.025325      650.81    0.018041   -99.0     -99.0     1738.3    0.023114   1735.9    0.068409   1598.5    0.12164    1.0385    3.5           6.056     5.933     2.43          3.11         0       0            1           0          0           8            4            8            -1.0    3.0   0.1714458471796191     
  99328   189.287312    62.2916072   25.447   -2.626000002692308E-5    -8.588888888994006E-7    0.043    37.0     36.4     62.29151831111111    30247.0   GOODS-N   189.28733826   62.29151917   8702.57    13418.21   -1.0     3.4509   0.57081       0.064351      0.46664       0.02634       0.5745    0.019064   -99.0     -99.0     0.61625   0.02661    0.75022   0.083499   0.60549   0.054466   1.133     4.27          2.384     2.14      2.64          0.0          0       0            2           1          0           11           4            11           8.9     0.0   0.04406531165341645    
  90194   189.2873632   62.2750971   24.078   9.679999976697218E-6     6.681111116790817E-6     0.021    80.1     77.7     62.275008211111114   27060.0   GOODS-N   189.28735352   62.27500153   8701.23    12427.09   -1.0     0.7055   1.0697        0.06518       1.1264        0.025325      1.6107    0.030207   -99.0     -99.0     2.4395    0.039536   2.2401    0.13475    2.3288    0.10678    1.0497    4.39          5.311     3.397     5.77          0.0          0       0            0           1          0           13           4            14           8.41    0.0   0.029005801762271865   
  113465  189.2880036   62.3153264   25.213   -6.0400000165827805E-6   2.371111108345758E-6     0.037    57.4     56.3     62.31523751111111    33808.0   GOODS-N   189.28800964   62.31523514   8684.94    14841.14   -1.0     1.9458   1.0492        0.050478      1.2237        0.044332      1.0225    0.02031    -99.0     -99.0     1.2359    0.047196   1.5218    0.072287   1.7524    0.10766    1.1063    3.84          3.739     2.297     3.63          0.0          0       0            0           1          0           4            7            4            9.11    0.0   0.013225804067306118   
  94255   189.2882339   62.287026    21.406   -4.630000006500268E-6    3.211111106793396E-6     0.0050   639.0    626.0    62.28693711111111    28930.0   GOODS-N   189.28823853   62.2869339    8676.98    13143.04   0.3215   0.3048   14.319        0.063637      15.564        0.025325      15.084    0.05329    -99.0     -99.0     43.983    0.064767   48.218    0.21157    51.743    0.19618    1.0085    3.5           12.469    6.728     9.42          15.6         0       0            0           1          0           12           4            12           9.45    0.3   0.01391822757714046    
  92299   189.2884314   62.2783282   25.381   -5.127000000015869E-5    1.0551111110146394E-5    0.066    23.1     16.1     62.27823931111111    27716.0   GOODS-N   189.28848267   62.27822876   8669.7     12620.74   -1.0     1.6865   0.71463       0.06637       0.65931       0.025325      0.47754   0.029066   -99.0     -99.0     1.2114    0.04099    1.4404    0.13207    1.3119    0.095402   1.0613    4.19          4.619     3.487     5.55          0.0          0       0            0           1          0           11           4            12           9.14    0.0   0.09388575550591358    
  108239  189.2885306   62.3067278   25.214   2.1600000081889448E-6    -5.528888891603856E-6    0.038    40.9     38.4     62.30663891111111    32680.0   GOODS-N   189.28852844   62.30664444   8669.88    14325.59   -1.0     0.6898   0.76148       0.062692      0.90861       0.031978      0.49114   0.017937   -99.0     -99.0     1.0751    0.036596   1.0305    0.083763   1.214     0.064352   1.1366    3.5           2.805     2.573     3.43          0.0          0       0            0           1          0           6            4            5            8.31    0.1   0.02022940593608824    
  107711  189.2887741   62.3057203   25.638   1.5200000120785262E-6    -1.357888888975367E-5    0.048    29.0     26.8     62.30563141111111    32547.0   GOODS-N   189.28877258   62.30564499   8663.33    14265.57   -1.0     1.6271   0.77102       0.063141      0.69648       0.030961      0.45845   0.01668    -99.0     -99.0     0.92011   0.035756   0.97032   0.07845    0.86535   0.056254   1.1482    3.5           2.672     2.239     2.87          0.0          0       0            2           1          0           6            4            6            8.65    0.0   0.04895010737595919    
  106319  189.288795    62.3035554   25.927   3.767999999126914E-5     -4.098888886971963E-6    0.064    30.8     24.4     62.30346651111111    32209.0   GOODS-N   189.28875732   62.30347061   8663.46    14135.19   -1.0     1.5572   0.67714       0.050478      0.64258       0.02865       0.46121   0.017929   -99.0     -99.0     0.88423   0.032859   0.91596   0.067411   0.85814   0.062634   1.1247    4.14          2.597     2.322     3.13          0.0          0       0            2           1          0           8            8            8            8.63    0.0   0.06475138839212836    
  92989   189.2888031   62.2796847   25.39    -1.5259999997851992E-5   -6.2388888935061004E-6   0.048    24.6     22.6     62.27959581111111    27947.0   GOODS-N   189.28881836   62.27960205   8660.59    12703.07   -1.0     0.627    0.49547       0.063265      0.42983       0.025325      0.37846   0.02536    -99.0     -99.0     0.69644   0.035539   0.87444   0.11023    0.74892   0.065002   1.0971    3.77          4.149     2.389     4.83          0.0          0       0            2           1          0           11           4            11           7.78    0.4   0.034021351901896625   
  111351  189.2889946   62.3116537   25.432   -6.860000013375611E-6    -1.2028888889403788E-5   0.043    42.4     39.5     62.31156481111111    33357.0   GOODS-N   189.28900146   62.31157684   8657.07    14621.52   -1.0     0.8008   0.899         0.06385       1.0275        0.044642      0.33412   0.021295   -99.0     -99.0     1.3253    0.04924    1.3559    0.095072   1.5299    0.10327    1.1151    4.11          2.751     2.48      3.76          0.0          0       0            0           1          0           4            4            4            8.64    0.0   0.044798654633451014   
  109801  189.2890067   62.3100217   23.256   5.239999978812193E-6     -7.528888886554341E-6    0.013    174.0    170.0    62.30993281111111    33081.0   GOODS-N   189.28900146   62.30994034   8656.98    14523.41   0.8511   0.8246   5.246         0.063994      5.3881        0.045091      2.2692    0.024095   -99.0     -99.0     8.1715    0.056484   8.9817    0.10817    9.1076    0.144      1.0742    3.5           4.483     3.829     4.74          0.0          0       0            0           1          0           4            4            4            9.25    0.9   0.028486269141132625   
  93646   189.2890293   62.2816984   25.859   -2.679999994370519E-6    8.561111116023312E-6     0.07     15.9     14.9     62.281609511111114   28363.0   GOODS-N   189.28903198   62.28160095   8654.74    12823.06   -1.0     0.9235   0.47908       0.06451       0.50248       0.025325      0.25637   0.022115   -99.0     -99.0     0.79593   0.03171    0.73687   0.097958   0.76301   0.068951   1.0888    4.47          2.933     2.687     3.94          0.0          0       0            2           1          0           11           4            12           8.38    0.1   0.03114498996383826    
  97195   189.2891235   62.2877952   25.882   -1.5290000021650485E-5   9.471111106051922E-6     0.066    194.0    22.4     62.28770631111111    29521.0   GOODS-N   189.28913879   62.28769684   8652.05    13188.81   -1.0     3.4677   0.18115       0.062911      0.29853       0.025325      0.31479   0.02162    -99.0     -99.0     0.46155   0.029224   0.27494   0.094264   0.4473    0.063569   1.1007    4.54          2.812     2.329     4.09          0.0          0       0            2           1          0           12           4            12           8.53    0.5   0.042635140392148045   
  107016  189.2894773   62.3084986   19.323   2.809999983810485E-6     1.0511111113942206E-5    0.0020   4020.0   4020.0   62.30840971111111    32660.0   GOODS-N   189.28947449   62.3083992    8643.76    14431.04   0.0      0.01     148.68        0.061528      144.08        0.045489      159.11    0.017049   -99.0     -99.0     184.3     0.037836   180.44    0.073718   172.63    0.15938    1.0675    3.5           4.589     4.413     2.35          3.52         0       0            1           0          0           4            4            4            6.48    0.7   0.038130896509492675   
  106752  189.2899323   62.3043612   25.332   5.000001124244591E-8     -1.0828888889591326E-5   0.04     37.3     35.7     62.30427231111111    32311.0   GOODS-N   189.28993225   62.30428314   8630.94    14183.91   -1.0     0.6629   0.71742       0.057574      0.87959       0.028015      0.40951   0.019682   -99.0     -99.0     1.1485    0.034463   1.0654    0.084408   1.2896    0.061346   1.1244    3.5           3.73      2.269     3.79          0.0          0       0            0           1          0           8            7            8            8.25    0.6   0.03898408980228494    
