# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
72524 GOODS-S 53.130330 -27.805615 1.1916 1.1770 0.0401 3DHST 1.1649 0.1844 1.3380 0.1185 66.6678 65.6344
72905 GOODS-S 53.180242 -27.798928 0.6625 0.7134 0.0345 3DHST 1.4806 0.0872 1.3455 0.0431 280.5998 166.1383
73333 GOODS-S 53.149846 -27.803301 0.6168 0.6061 0.0025 3DHST 1.2506 0.0811 1.4350 0.0456 178.0620 163.3780
73423 GOODS-S 53.140539 -27.804566 0.6808 0.6160 0.0076 3DHST 1.1099 0.2677 1.5468 0.1761 87.8933 35.1694
73549 GOODS-S 53.161238 -27.804879 0.6939 0.6183 0.0805 3DHST 1.1024 0.4604 1.3075 0.2770 44.2615 32.9952
73866 GOODS-S 53.140757 -27.804472 0.6870 0.6540 0.0121 3DHST 1.2399 0.2605 1.2736 0.1292 54.5026 39.8896
73974 GOODS-S 53.137771 -27.802096 1.1960 1.1815 0.0356 3DHST 1.4465 0.2993 1.7209 0.1700 50.9890 48.8237
74011 GOODS-S 53.148753 -27.804300 0.9248 0.7821 0.0177 3DHST 0.8058 0.1208 1.1951 0.0859 318.2498 135.8590
74039 GOODS-S 53.181639 -27.801309 0.7623 0.7506 0.0075 3DHST 1.7407 0.2788 1.4041 0.1094 192.6172 191.8551
74060 GOODS-S 53.163418 -27.799548 0.6613 0.6669 0.0022 3DHST 1.3946 0.0913 1.9108 0.0588 271.8295 260.5484
74133 GOODS-S 53.148958 -27.799680 0.6615 0.6615 0.0024 3DHST 1.6443 0.0946 1.7794 0.0523 362.2386 362.2386
75495 GOODS-S 53.157278 -27.798455 0.6764 0.5913 0.0169 3DHST 1.1505 0.2350 1.3433 0.1362 80.8384 40.9913
75604 GOODS-S 53.168163 -27.799841 0.6251 0.6037 0.0313 3DHST 1.2407 0.7053 1.6363 0.4740 45.5194 43.4860
76094 GOODS-S 53.155448 -27.791484 0.6777 0.6989 0.0079 3DHST 1.2332 0.0757 1.3248 0.0371 357.0630 330.3189
76154 GOODS-S 53.151198 -27.798700 0.6127 0.5811 0.0161 3DHST 1.3821 0.2004 1.8948 0.1752 505.3820 485.5235
76197 GOODS-S 53.178972 -27.798668 1.0512 1.0108 0.0153 3DHST 1.0142 0.2944 1.1310 0.1729 29.8261 22.2576
76349 GOODS-S 53.157848 -27.797485 0.7801 0.5986 0.1184 3DHST 1.4577 0.2412 1.3264 0.1043 306.0743 46.8165
76592 GOODS-S 53.173667 -27.797363 0.6838 0.6189 0.0146 3DHST 1.1954 0.2326 1.3227 0.1301 88.1790 45.2533
76612 GOODS-S 53.166878 -27.797709 0.8730 0.8927 0.0321 3DHST 0.9675 0.1855 1.2469 0.1194 65.1196 62.7449
