# Catalog for all galaxies that matched between CANDELS and PEARS in GOODS-S.
# If a galaxy did not match with CANDELS then a matching in 3DHST was attempted.
# the 'zphot_source' column indicates the source of the photometric redshift.
# pearsid field redshift zphot_source ra dec dn4000 dn4000_err d4000 d4000_err
104446 GOODS-S 0.8040 CANDELS 53.137135 -27.746580 1.0878 0.4176 1.0063 0.1723
104478 GOODS-S 0.8930 CANDELS 53.122216 -27.748625 0.7323 0.1831 0.9441 0.1362
104498 GOODS-S 1.0990 CANDELS 53.124668 -27.748388 1.0778 0.3792 0.9370 0.1851
104514 GOODS-S 0.9220 CANDELS 53.105678 -27.747697 0.9383 0.4178 0.9390 0.2102
104536 GOODS-S 0.6390 CANDELS 53.148844 -27.748146 0.8473 0.7409 1.4438 0.5901
104622 GOODS-S 0.6390 CANDELS 53.135023 -27.748006 1.1261 0.4953 1.3418 0.3096
104641 GOODS-S 0.6800 CANDELS 53.143615 -27.747921 1.0706 0.6563 0.9913 0.3181
104669 GOODS-S 1.0920 CANDELS 53.152145 -27.748235 1.1359 1.2401 1.0418 0.4923
104731 GOODS-S 0.7790 CANDELS 53.116064 -27.748292 0.6222 0.8534 1.3178 0.9178
104774 GOODS-S 0.6410 CANDELS 53.086105 -27.746234 1.1158 0.1224 1.6935 0.0858
104801 GOODS-S 0.6110 CANDELS 53.144835 -27.748135 1.3588 1.5843 1.2143 0.6265
104868 GOODS-S 0.9840 CANDELS 53.114776 -27.747483 1.3347 0.8765 1.5548 0.5416
104981 GOODS-S 0.7850 CANDELS 53.134215 -27.747716 1.4648 2.1811 1.8190 1.4146
105016 GOODS-S 0.7240 CANDELS 53.097315 -27.746653 1.0788 0.2030 1.1936 0.1046
105081 GOODS-S 1.1130 CANDELS 53.110184 -27.745441 1.5449 1.1373 1.4624 0.4842
105328 GOODS-S 0.9680 CANDELS 53.133331 -27.746547 3.4137 6.3872 4.4179 5.2791
105400 GOODS-S 0.7160 CANDELS 53.093063 -27.746523 0.7913 0.7941 1.7322 1.3773
105411 GOODS-S 0.6430 CANDELS 53.083329 -27.745336 0.8778 1.0409 0.5607 0.4752
105522 GOODS-S 0.6890 CANDELS 53.094430 -27.745873 1.1024 0.1942 1.4388 0.1107
105570 GOODS-S 0.9100 CANDELS 53.130527 -27.746172 0.7400 0.5765 0.9706 0.4139
105771 GOODS-S 0.6430 CANDELS 53.059870 -27.745408 1.9379 2.0200 1.4023 0.7578
105798 GOODS-S 0.8253 3DHST 53.162069 -27.745890 0.8198 0.3002 0.8132 0.1246
105820 GOODS-S 0.7090 CANDELS 53.164550 -27.744427 0.9459 0.2454 0.9823 0.1064
105980 GOODS-S 0.6620 CANDELS 53.145346 -27.744600 1.6677 0.2738 1.6403 0.1356
106026 GOODS-S 0.6290 CANDELS 53.145536 -27.745192 1.1338 0.5776 0.9853 0.2355
106061 GOODS-S 0.6990 CANDELS 53.092427 -27.744574 1.5942 0.8801 1.5273 0.3315
106067 GOODS-S 0.7190 CANDELS 53.094097 -27.740505 1.1776 0.0742 1.3698 0.0375
106073 GOODS-S 0.9980 CANDELS 53.146396 -27.744310 1.1948 0.1582 1.2464 0.0859
106295 GOODS-S 1.1112 3DHST 53.063542 -27.744114 1.5735 1.0582 1.3788 0.5299
106318 GOODS-S 0.6620 CANDELS 53.151940 -27.742127 1.3456 0.2739 1.4102 0.1517
106341 GOODS-S 1.2190 CANDELS 53.063477 -27.743847 1.9763 1.2129 1.5125 0.4698
106414 GOODS-S 0.9940 CANDELS 53.153466 -27.744603 1.0407 1.0373 0.9719 0.4987
106446 GOODS-S 0.7200 CANDELS 53.123303 -27.744796 1.5072 1.7941 1.3670 1.0186
106533 GOODS-S 0.9370 CANDELS 53.160693 -27.742809 1.4999 0.3917 1.4074 0.1799
106606 GOODS-S 0.6160 CANDELS 53.121294 -27.743923 0.7595 0.2899 1.0906 0.1896
106641 GOODS-S 0.9720 CANDELS 53.102756 -27.744191 1.1347 0.4947 1.0442 0.2199
106649 GOODS-S 1.2030 CANDELS 53.158782 -27.742386 1.1003 0.1458 1.6020 0.1070
106650 GOODS-S 0.8610 CANDELS 53.150104 -27.744195 1.4816 0.8780 1.9497 0.7316
106859 GOODS-S 0.7450 CANDELS 53.096508 -27.739684 0.9086 0.0710 1.2844 0.0490
106861 GOODS-S 0.6640 CANDELS 53.066596 -27.739707 0.9683 0.1007 1.2887 0.0703
106863 GOODS-S 1.2240 CANDELS 53.075307 -27.742621 0.9854 0.2168 1.2711 0.1455
106890 GOODS-S 0.8200 CANDELS 53.149277 -27.743814 1.2189 0.6607 1.5340 0.5805
106891 GOODS-S 1.0610 CANDELS 53.065858 -27.742923 1.0143 0.3251 0.9194 0.1467
106920 GOODS-S 0.9130 CANDELS 53.081807 -27.743011 0.7596 0.6039 1.0864 0.4165
106953 GOODS-S 0.6220 CANDELS 53.115723 -27.743585 1.1753 2.5612 2.1479 1.4447
106973 GOODS-S 0.8630 CANDELS 53.068486 -27.742443 1.2032 0.6944 1.2074 0.3258
106985 GOODS-S 0.6610 CANDELS 53.061598 -27.742533 1.2963 0.3674 2.1318 0.2955
106992 GOODS-S 0.7180 CANDELS 53.086432 -27.743636 1.5821 2.3911 2.1512 2.2067
106993 GOODS-S 0.9140 CANDELS 53.101162 -27.743079 0.8438 0.3930 1.1211 0.2453
107036 GOODS-S 0.6340 CANDELS 53.144866 -27.743417 1.0766 0.2742 1.1478 0.1545
107040 GOODS-S 1.2270 CANDELS 53.064686 -27.742471 1.1883 1.0482 0.9710 0.5000
107052 GOODS-S 1.0130 CANDELS 53.117188 -27.743370 1.0088 0.6851 1.1900 0.3830
107055 GOODS-S 0.9070 CANDELS 53.102174 -27.743426 1.1399 0.3685 1.1755 0.1768
107060 GOODS-S 1.2100 CANDELS 53.129547 -27.742592 1.2250 0.2173 0.9788 0.0943
107094 GOODS-S 0.9740 CANDELS 53.160264 -27.743264 0.9394 0.3273 0.9726 0.1625
107106 GOODS-S 1.2260 CANDELS 53.074829 -27.742079 0.8621 0.3357 0.9312 0.2231
107136 GOODS-S 0.8100 CANDELS 53.107347 -27.741929 1.2196 0.1278 1.7092 0.0959
107208 GOODS-S 1.1920 CANDELS 53.097183 -27.742252 0.9395 0.3303 1.4354 0.2528
107217 GOODS-S 0.6050 CANDELS 53.138115 -27.742868 1.0246 2.4498 1.7405 1.9001
107266 GOODS-S 0.6310 CANDELS 53.075866 -27.741998 1.1821 0.1913 1.5546 0.1203
107269 GOODS-S 0.7690 CANDELS 53.081705 -27.742804 0.8408 0.6361 1.5224 0.6064
107369 GOODS-S 1.1990 CANDELS 53.121332 -27.742194 1.4932 0.2538 1.5439 0.1327
107370 GOODS-S 0.7240 CANDELS 53.079954 -27.742059 1.0124 0.3627 1.1703 0.2003
107381 GOODS-S 0.7030 CANDELS 53.149248 -27.742520 0.3925 0.7502 0.7535 0.4765
107668 GOODS-S 0.6310 CANDELS 53.135264 -27.742082 2.6753 8.4446 1.8934 2.3346
107670 GOODS-S 1.1140 CANDELS 53.132228 -27.741892 0.8804 0.8000 0.9095 0.4180
107680 GOODS-S 0.8640 CANDELS 53.138424 -27.742241 -11.1766 90.4961 6.2538 8.9068
107736 GOODS-S 1.1610 CANDELS 53.083792 -27.739571 1.1534 0.1430 1.3602 0.0955
107754 GOODS-S 1.0720 CANDELS 53.130558 -27.740928 1.2165 0.6726 0.6241 0.2639
107778 GOODS-S 0.9610 CANDELS 53.141693 -27.740847 0.9727 0.3036 1.1199 0.2103
107823 GOODS-S 0.9300 CANDELS 53.107290 -27.741084 1.0272 0.1775 1.0784 0.1015
107836 GOODS-S 1.0110 CANDELS 53.150126 -27.739938 1.1654 0.0960 1.2913 0.0533
107844 GOODS-S 1.1280 CANDELS 53.149960 -27.741391 0.9158 0.8740 1.0356 0.5315
107863 GOODS-S 1.0240 CANDELS 53.100847 -27.740670 1.0625 0.2500 1.2527 0.1433
107947 GOODS-S 0.6390 CANDELS 53.156754 -27.738558 1.0311 0.1956 1.2630 0.1179
107997 GOODS-S 0.8750 CANDELS 53.119270 -27.740899 2.0263 1.5847 1.4571 0.5553
108001 GOODS-S 1.0280 CANDELS 53.143618 -27.739801 0.9274 1.5840 0.7729 0.9455
108004 GOODS-S 0.7100 CANDELS 53.165339 -27.740842 1.1963 0.3021 1.3351 0.1602
108028 GOODS-S 0.9760 CANDELS 53.138981 -27.741067 1.7736 1.7374 2.6636 1.2347
108063 GOODS-S 0.9010 CANDELS 53.079208 -27.736643 1.3636 0.1804 1.5842 0.1115
108066 GOODS-S 0.6810 CANDELS 53.146088 -27.740990 1.3566 0.8566 1.3471 0.4243
108075 GOODS-S 0.6430 CANDELS 53.162265 -27.740613 1.1087 0.2051 1.3309 0.1268
108088 GOODS-S 1.1290 CANDELS 53.112812 -27.740426 0.3695 1.3232 -0.2604 0.6744
108145 GOODS-S 1.0801 3DHST 53.101047 -27.740866 0.9640 0.7165 0.7396 0.3455
108147 GOODS-S 0.6040 CANDELS 53.130543 -27.738609 1.7591 0.4218 1.9458 0.2526
108174 GOODS-S 0.6550 CANDELS 53.146458 -27.740805 2.6379 3.7345 5.0010 5.4709
108251 GOODS-S 0.9290 CANDELS 53.155166 -27.740748 0.9546 1.9510 0.6759 0.6500
108266 GOODS-S 0.9620 CANDELS 53.107348 -27.738972 1.3622 0.6022 1.4947 0.3413
108322 GOODS-S 1.1960 CANDELS 53.147256 -27.738675 0.8997 0.2144 1.0557 0.1241
108336 GOODS-S 1.2260 CANDELS 53.104614 -27.740445 0.9884 0.5304 1.2778 0.3367
108358 GOODS-S 0.9320 CANDELS 53.157250 -27.739795 1.0725 0.3521 1.2044 0.2455
108359 GOODS-S 0.7590 CANDELS 53.056935 -27.739959 1.3133 0.2606 1.0616 0.1046
108366 GOODS-S 1.0580 CANDELS 53.147933 -27.740480 0.9911 0.5654 1.1821 0.3448
108443 GOODS-S 0.7010 CANDELS 53.149422 -27.740035 3.6052 7.9290 2.5447 1.9093
108456 GOODS-S 1.0010 CANDELS 53.141609 -27.738597 1.0502 0.2014 1.2934 0.1228
108510 GOODS-S 0.8520 CANDELS 53.147721 -27.739197 1.2815 0.1079 1.6425 0.0739
108518 GOODS-S 0.7230 CANDELS 53.070165 -27.739834 0.7554 0.7964 1.1759 0.5089
108561 GOODS-S 1.1030 CANDELS 53.103770 -27.739214 1.0842 0.4279 1.2134 0.2355
108576 GOODS-S 0.7140 CANDELS 53.075873 -27.739463 1.2060 0.5316 1.4952 0.3537
108603 GOODS-S 0.7740 CANDELS 53.089671 -27.739765 7.9640 109.3902 9.7066 193.9190
108620 GOODS-S 0.8040 CANDELS 53.147300 -27.739243 0.9654 0.6859 1.2714 0.3434
108694 GOODS-S 0.8440 CANDELS 53.148781 -27.738887 0.9599 0.1315 1.2005 0.0895
108766 GOODS-S 0.8810 CANDELS 53.068984 -27.739378 1.0991 0.6684 1.1636 0.4395
108779 GOODS-S 1.1520 CANDELS 53.118557 -27.738677 1.1616 0.4111 1.2012 0.2619
108795 GOODS-S 0.6500 CANDELS 53.152981 -27.735115 1.1811 0.1057 1.4826 0.0627
108874 GOODS-S 0.9310 CANDELS 53.099616 -27.738846 0.6601 1.2686 0.8328 0.8633
108892 GOODS-S 0.8480 CANDELS 53.077932 -27.736875 1.3625 0.1859 1.7748 0.1228
108895 GOODS-S 1.1250 CANDELS 53.149154 -27.738761 1.1321 1.2592 1.1798 1.2568
108908 GOODS-S 0.9860 CANDELS 53.090036 -27.738613 -0.0517 0.9033 0.0226 0.4120
108922 GOODS-S 0.6210 CANDELS 53.138205 -27.737523 1.1229 0.2863 1.5535 0.1954
108987 GOODS-S 1.2010 CANDELS 53.157086 -27.737865 0.9882 0.2505 1.1972 0.1805
109007 GOODS-S 0.6450 CANDELS 53.060077 -27.737748 1.1125 0.1683 1.0021 0.0731
109019 GOODS-S 0.9670 CANDELS 53.068916 -27.736969 1.2604 0.3509 1.0926 0.1400
109043 GOODS-S 0.6120 CANDELS 53.139268 -27.737999 1.0176 0.3784 1.2561 0.2597
109073 GOODS-S 1.1220 CANDELS 53.112599 -27.735343 1.2328 0.1369 1.4173 0.0867
109091 GOODS-S 1.1690 CANDELS 53.147265 -27.738400 1.5478 1.7462 0.9932 0.8662
109107 GOODS-S 1.0850 CANDELS 53.136472 -27.737698 1.1654 0.1813 1.4992 0.1150
109151 GOODS-S 0.6570 CANDELS 53.140917 -27.736119 1.2914 0.0961 1.5772 0.0580
109167 GOODS-S 0.8750 CANDELS 53.141678 -27.736678 1.0990 0.3222 1.4579 0.2011
109184 GOODS-S 0.8520 CANDELS 53.078565 -27.737536 2.5417 1.4804 2.8780 0.8638
109185 GOODS-S 0.6650 CANDELS 53.050845 -27.737555 0.8405 0.2108 0.9133 0.1169
109227 GOODS-S 0.6150 CANDELS 53.058740 -27.738177 1.0348 0.1960 1.0171 0.0933
109250 GOODS-S 0.8810 CANDELS 53.100832 -27.737885 0.6931 0.6112 1.2874 0.5969
109264 GOODS-S 0.7930 CANDELS 53.102578 -27.738235 0.7150 0.5697 0.9183 0.3020
109396 GOODS-S 0.7180 CANDELS 53.093161 -27.737726 1.0687 0.3737 1.1512 0.1784
109422 GOODS-S 1.1800 CANDELS 53.138990 -27.737589 1.1266 0.7668 0.8043 0.4370
109435 GOODS-S 0.6730 CANDELS 53.082662 -27.737156 1.0055 0.3978 1.0817 0.2025
109438 GOODS-S 0.7160 CANDELS 53.143484 -27.737160 0.7343 0.1843 1.2560 0.1580
109494 GOODS-S 0.6800 CANDELS 53.153524 -27.737440 0.8807 0.6173 0.9302 0.2932
109505 GOODS-S 1.1820 CANDELS 53.144355 -27.735552 1.0838 0.2381 1.4002 0.1637
109511 GOODS-S 0.7230 CANDELS 53.073024 -27.737124 1.5961 1.9408 2.0261 1.5792
109609 GOODS-S 0.6120 CANDELS 53.114125 -27.736951 0.1782 0.4190 0.3614 0.1883
109710 GOODS-S 0.9080 CANDELS 53.152071 -27.736943 1.2426 0.4180 1.2123 0.2050
109766 GOODS-S 0.9340 CANDELS 53.059515 -27.736047 0.8080 0.1156 1.2933 0.0851
109770 GOODS-S 1.0000 CANDELS 53.057173 -27.736597 0.9817 0.2923 1.1004 0.2010
109794 GOODS-S 0.6280 CANDELS 53.143109 -27.730585 1.1838 0.0928 1.3772 0.0519
109824 GOODS-S 0.6660 CANDELS 53.113602 -27.735265 0.9770 0.1438 1.0190 0.0678
109872 GOODS-S 0.7570 CANDELS 53.075716 -27.736087 0.8583 0.2858 1.0010 0.1691
109885 GOODS-S 0.7040 CANDELS 53.071336 -27.735481 1.3963 0.2321 1.6877 0.1471
109886 GOODS-S 0.6160 CANDELS 53.079358 -27.731388 1.1259 0.0851 1.2629 0.0463
109889 GOODS-S 0.6220 CANDELS 53.138923 -27.736140 1.1906 0.4904 1.6141 0.3151
109900 GOODS-S 0.7620 CANDELS 53.112810 -27.734630 1.3377 0.0945 1.0172 0.0367
109948 GOODS-S 0.8760 CANDELS 53.040106 -27.735932 0.7361 0.2522 0.9772 0.1513
109962 GOODS-S 0.6360 CANDELS 53.146824 -27.736664 11.8604 80.5387 23.7955 169.4785
109967 GOODS-S 0.9810 CANDELS 53.155861 -27.735275 1.2136 0.1425 1.4334 0.0831
109992 GOODS-S 1.0020 CANDELS 53.080631 -27.735848 1.1738 0.2306 1.3174 0.1319
110031 GOODS-S 0.7010 CANDELS 53.040739 -27.735774 1.5970 0.3235 1.7601 0.1987
110065 GOODS-S 1.0160 CANDELS 53.069291 -27.734253 1.0283 0.5308 1.0932 0.3016
110170 GOODS-S 0.9110 CANDELS 53.080292 -27.735903 1.4113 0.4358 1.3267 0.2523
110187 GOODS-S 0.6520 CANDELS 53.050663 -27.735793 1.3388 0.5282 1.4067 0.3055
110198 GOODS-S 0.6860 CANDELS 53.141864 -27.735611 0.4492 0.4152 0.9472 0.3439
110215 GOODS-S 1.0530 CANDELS 53.136850 -27.734984 1.0912 0.4331 1.2365 0.2428
110235 GOODS-S 0.8750 CANDELS 53.133099 -27.735431 1.0673 0.8995 0.9082 0.3419
110258 GOODS-S 0.8870 CANDELS 53.139439 -27.734707 1.0596 0.1700 1.2415 0.1100
110397 GOODS-S 0.8560 CANDELS 53.144070 -27.734604 1.2407 0.2484 1.4517 0.1382
110400 GOODS-S 0.6810 CANDELS 53.049503 -27.735026 1.2825 0.3537 1.0013 0.1508
110422 GOODS-S 0.6930 CANDELS 53.089375 -27.734460 1.6304 0.7950 2.0641 0.5248
110483 GOODS-S 1.1190 CANDELS 53.158436 -27.734607 2.1276 2.6604 2.0343 1.2590
110487 GOODS-S 0.9250 CANDELS 53.141122 -27.732656 1.2535 0.1638 1.8434 0.1224
110493 GOODS-S 0.7550 CANDELS 53.073190 -27.734839 0.9763 0.2340 1.3297 0.1601
110504 GOODS-S 1.1420 CANDELS 53.158133 -27.734502 1.1046 0.3606 1.5723 0.2429
110654 GOODS-S 1.2200 CANDELS 53.095518 -27.734268 0.8434 0.6315 0.8309 0.3151
110655 GOODS-S 0.6330 CANDELS 53.154484 -27.733941 1.1764 0.2957 1.2750 0.1653
110664 GOODS-S 1.0260 CANDELS 53.098427 -27.732665 1.6085 0.7407 1.5186 0.3409
110702 GOODS-S 0.8070 CANDELS 53.150335 -27.734414 1.3041 0.9595 1.8615 0.7007
110712 GOODS-S 0.8000 CANDELS 53.134918 -27.734233 0.8485 0.2906 0.9168 0.1801
110733 GOODS-S 1.0120 CANDELS 53.099192 -27.733101 1.4439 0.5553 1.1319 0.2733
110763 GOODS-S 1.2220 CANDELS 53.050642 -27.734082 0.8485 0.2991 0.8134 0.2047
110765 GOODS-S 0.8980 CANDELS 53.143821 -27.733225 0.8380 0.4570 1.2785 0.3708
110795 GOODS-S 1.2210 CANDELS 53.049251 -27.732011 0.9238 0.2768 0.5934 0.1491
110801 GOODS-S 1.0980 CANDELS 53.062030 -27.732863 1.1811 0.4040 1.3536 0.2233
110870 GOODS-S 0.6650 CANDELS 53.125097 -27.729791 0.8843 0.0497 1.0704 0.0307
110891 GOODS-S 0.7300 CANDELS 53.078177 -27.733455 1.3481 0.4310 1.2142 0.1847
110950 GOODS-S 0.6660 CANDELS 53.090117 -27.733912 1.0424 1.5666 -0.7216 1.3155
110962 GOODS-S 0.9660 CANDELS 53.132148 -27.734021 1.6318 0.7349 1.7581 0.4697
110988 GOODS-S 1.1880 CANDELS 53.068860 -27.733457 1.2836 0.4910 1.1514 0.2264
111030 GOODS-S 1.0690 CANDELS 53.042569 -27.733020 1.1403 0.3799 1.1101 0.1965
111087 GOODS-S 1.2290 CANDELS 53.107289 -27.729722 2.0765 0.6622 1.8895 0.2968
111108 GOODS-S 0.7020 CANDELS 53.088456 -27.733818 0.7671 0.5543 0.8829 0.4136
111122 GOODS-S 0.9740 CANDELS 53.137231 -27.732999 0.9602 0.3294 1.0897 0.1893
111194 GOODS-S 0.6500 CANDELS 53.133825 -27.733130 1.1108 0.4204 1.3322 0.2135
111284 GOODS-S 1.1790 CANDELS 53.155513 -27.733383 2.2597 2.9652 0.7150 0.7688
111415 GOODS-S 0.8130 CANDELS 53.150518 -27.732641 1.4100 1.3945 1.7178 1.1440
111492 GOODS-S 0.7620 CANDELS 53.063880 -27.732682 1.1985 1.0696 0.8505 0.3441
111622 GOODS-S 1.2280 CANDELS 53.084123 -27.732292 2.1058 1.7847 0.7759 0.4301
111643 GOODS-S 0.6460 CANDELS 53.050800 -27.731430 1.2110 0.3122 1.5452 0.1949
111682 GOODS-S 0.6830 CANDELS 53.076828 -27.732340 0.7346 0.6586 0.6955 0.2898
111700 GOODS-S 0.9160 CANDELS 53.133940 -27.730519 1.5078 0.2847 1.4883 0.1223
111741 GOODS-S 1.0120 CANDELS 53.045461 -27.728629 1.2474 0.0948 1.4272 0.0538
111806 GOODS-S 0.8480 CANDELS 53.139140 -27.731764 0.9292 0.2836 1.1469 0.1715
112031 GOODS-S 0.6980 CANDELS 53.154211 -27.731159 3.7110 10.6839 0.9613 0.9117
112039 GOODS-S 0.6560 CANDELS 53.071566 -27.731143 0.9805 1.1571 0.8970 0.5784
112093 GOODS-S 0.9640 CANDELS 53.042327 -27.726208 1.4115 0.1778 1.8294 0.1078
112095 GOODS-S 0.8300 CANDELS 53.041581 -27.731101 0.5015 0.5581 1.3489 0.5533
112133 GOODS-S 0.7190 CANDELS 53.073995 -27.729504 1.1157 0.1852 1.1960 0.0849
112386 GOODS-S 0.7290 CANDELS 53.146010 -27.730705 1.4977 1.6071 1.0155 0.5457
112448 GOODS-S 0.6040 CANDELS 53.155483 -27.726190 1.1904 0.1336 1.4448 0.0788
112457 GOODS-S 0.9440 CANDELS 53.039484 -27.729479 1.1749 0.2829 1.5842 0.1837
112614 GOODS-S 0.7822 3DHST 53.112650 -27.730160 0.7460 2.0848 1.8870 1.9322
112617 GOODS-S 0.9810 CANDELS 53.039396 -27.726626 1.4585 0.2838 1.6683 0.1625
112745 GOODS-S 0.9860 CANDELS 53.145533 -27.729752 1.1043 0.3318 1.2188 0.1932
112747 GOODS-S 0.9660 CANDELS 53.099456 -27.729686 -0.0094 2.0127 -0.4631 1.0625
112754 GOODS-S 1.2310 CANDELS 53.101511 -27.729665 2.6950 4.4245 2.3299 2.8419
112789 GOODS-S 0.6850 CANDELS 53.106111 -27.724322 0.9872 0.0559 1.3133 0.0383
112827 GOODS-S 0.9280 CANDELS 53.141037 -27.726180 1.1584 0.2163 1.3681 0.1249
112840 GOODS-S 0.9870 CANDELS 53.134728 -27.729402 1.1953 0.3154 1.2253 0.1643
112881 GOODS-S 0.9510 CANDELS 53.065106 -27.729697 1.2311 0.9566 0.9751 0.4745
112891 GOODS-S 0.7810 CANDELS 53.049223 -27.729421 1.3416 1.7113 0.8809 0.5282
112927 GOODS-S 0.7670 CANDELS 53.051196 -27.729283 0.7231 0.5939 1.0651 0.3556
112943 GOODS-S 0.7360 CANDELS 53.104414 -27.728511 0.9424 0.1448 1.3459 0.0982
112960 GOODS-S 0.9730 CANDELS 53.048553 -27.729464 1.0422 1.0804 1.6856 0.8106
112989 GOODS-S 1.1470 CANDELS 53.118694 -27.728746 1.0752 0.5097 1.2933 0.2991
113055 GOODS-S 1.2330 CANDELS 53.118785 -27.728558 0.8665 0.4548 1.2865 0.3298
113107 GOODS-S 0.8870 CANDELS 53.136858 -27.728359 1.0015 0.2350 1.1106 0.1311
113169 GOODS-S 1.1100 CANDELS 53.102238 -27.728416 1.1426 0.4266 1.1148 0.2323
113184 GOODS-S 0.7720 CANDELS 53.118020 -27.727934 1.1559 0.2477 1.0608 0.1102
113270 GOODS-S 0.6320 CANDELS 53.110946 -27.727816 1.1326 0.2398 1.1551 0.1236
113279 GOODS-S 0.6390 CANDELS 53.075516 -27.727750 1.1306 0.2575 1.1995 0.1297
113298 GOODS-S 1.0280 CANDELS 53.041827 -27.725868 1.5641 0.1275 1.8717 0.0745
113361 GOODS-S 0.6230 CANDELS 53.113234 -27.726632 1.2308 0.1737 1.3863 0.0958
113364 GOODS-S 1.0750 CANDELS 53.062084 -27.728086 1.3446 0.7840 1.5362 0.4415
113375 GOODS-S 0.9890 CANDELS 53.132686 -27.724837 2.8597 1.8797 4.8800 1.7901
113409 GOODS-S 0.6280 CANDELS 53.106302 -27.727954 1.6366 1.2379 1.3894 0.4792
113433 GOODS-S 0.7050 CANDELS 53.157985 -27.728199 1.4739 1.1476 1.1921 0.3950
113474 GOODS-S 0.8430 CANDELS 53.051753 -27.728001 0.9139 0.6943 1.2143 0.3810
113482 GOODS-S 0.6790 CANDELS 53.131017 -27.727762 0.9941 0.3147 1.2970 0.2038
113555 GOODS-S 0.7070 CANDELS 53.114876 -27.725394 1.1426 0.1153 1.2445 0.0542
113602 GOODS-S 0.7900 CANDELS 53.149741 -27.727279 3.0615 4.9447 1.4783 1.0316
113678 GOODS-S 0.9340 CANDELS 53.061175 -27.726963 0.9899 0.1304 1.4795 0.0892
113685 GOODS-S 0.9140 CANDELS 53.044018 -27.727462 0.9756 0.5848 1.6887 0.6181
113730 GOODS-S 1.2330 CANDELS 53.140738 -27.727584 1.0338 0.7265 1.5606 0.5103
113842 GOODS-S 0.7320 CANDELS 53.070844 -27.727334 1.2248 0.7377 0.8275 0.4229
113877 GOODS-S 1.2040 CANDELS 53.107875 -27.726220 0.8455 0.1717 1.2558 0.1242
113895 GOODS-S 1.2310 CANDELS 53.108010 -27.725741 -0.0726 2.4303 1.1931 1.1527
113938 GOODS-S 1.0950 CANDELS 53.149867 -27.726963 0.3855 1.2557 1.9400 2.2095
113981 GOODS-S 1.2304 3DHST 53.149480 -27.726738 -0.1133 2.1536 -0.8255 1.6627
114024 GOODS-S 0.7420 CANDELS 53.133337 -27.726827 1.3764 0.7798 1.2097 0.3253
114057 GOODS-S 0.6210 CANDELS 53.050963 -27.726909 3.9720 14.8237 1.1960 1.1147
114077 GOODS-S 0.6220 CANDELS 53.076021 -27.726797 0.6479 1.0708 1.1641 0.6807
114108 GOODS-S 0.6760 CANDELS 53.095892 -27.725411 1.2077 0.1537 1.5570 0.0893
114221 GOODS-S 0.6860 CANDELS 53.055115 -27.725774 0.8716 0.2079 1.1159 0.1300
114227 GOODS-S 0.8270 CANDELS 53.048595 -27.726669 1.9799 4.9615 0.7771 0.9837
114230 GOODS-S 0.9850 CANDELS 53.042172 -27.725927 1.6427 0.3006 2.0198 0.1768
114244 GOODS-S 1.0140 CANDELS 53.139936 -27.726237 1.2473 0.4254 1.1515 0.2131
114267 GOODS-S 0.6460 CANDELS 53.153742 -27.725367 2.1834 1.5426 1.7799 0.6987
114298 GOODS-S 0.6830 CANDELS 53.069139 -27.726565 0.9111 1.2520 1.1555 0.7090
114334 GOODS-S 0.8350 CANDELS 53.148743 -27.726351 0.6626 0.4648 0.7457 0.2426
114563 GOODS-S 0.6330 CANDELS 53.069616 -27.723368 1.0034 0.0641 1.6878 0.0570
114644 GOODS-S 0.7270 CANDELS 53.063403 -27.724998 0.9363 0.1311 1.2180 0.0832
114657 GOODS-S 1.1730 CANDELS 53.045639 -27.724930 1.0171 0.1163 1.3615 0.0783
114779 GOODS-S 0.8020 CANDELS 53.070754 -27.725258 1.6786 3.1724 0.4594 0.5250
114932 GOODS-S 0.7920 CANDELS 53.094095 -27.723820 1.1304 0.1424 0.7841 0.0481
114960 GOODS-S 0.7540 CANDELS 53.102801 -27.725244 1.5406 2.6773 1.6006 1.5705
114978 GOODS-S 0.7330 CANDELS 53.054705 -27.723817 0.5919 0.0596 0.3388 0.0300
114998 GOODS-S 0.6700 CANDELS 53.114048 -27.724439 1.2339 0.3168 1.6538 0.2081
115193 GOODS-S 0.8060 CANDELS 53.155993 -27.724705 0.8582 0.3612 1.3178 0.2638
115258 GOODS-S 1.1950 CANDELS 53.041670 -27.724331 0.9066 0.8327 1.1177 0.4556
115288 GOODS-S 0.9950 CANDELS 53.130936 -27.723377 1.4000 0.2929 1.5506 0.1601
115319 GOODS-S 0.7020 CANDELS 53.070695 -27.724111 1.6586 0.3905 1.4619 0.1870
115331 GOODS-S 0.7260 CANDELS 53.094715 -27.723573 0.8603 0.0671 1.1836 0.0440
115379 GOODS-S 0.7010 CANDELS 53.154781 -27.724273 1.2823 0.9920 1.1082 0.5010
115446 GOODS-S 1.0260 CANDELS 53.125297 -27.721949 1.2477 0.1100 1.4188 0.0607
115491 GOODS-S 0.7490 CANDELS 53.138723 -27.724354 0.5926 0.9599 1.2954 0.5709
115544 GOODS-S 0.7130 CANDELS 53.058182 -27.723700 0.8013 0.4143 0.7666 0.2078
115589 GOODS-S 0.7050 CANDELS 53.066027 -27.723644 1.1995 1.2060 1.1771 0.6234
115684 GOODS-S 1.2190 CANDELS 53.056283 -27.723210 1.5404 0.9848 1.2945 0.4606
