# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1.5 catalog.
# pears_id threed_north_idv415 pears_ra pears_dec threed_ra threed_dec
84883 24978 189.271476 62.264726 189.271484 62.264721
81311 23678 189.271496 62.258621 189.271515 62.258598
48663 12253 189.271562 62.202965 189.271561 62.202965
109035 32905 189.271572 62.308714 189.271561 62.308716
97213 29517 189.271785 62.288028 189.271774 62.288033
50613 12418 189.271943 62.203893 189.271973 62.203892
100703 30963 189.271952 62.296227 189.271942 62.296234
110097 33107 189.272269 62.309788 189.272324 62.309799
102314 31215 189.272420 62.297977 189.272400 62.297981
88687 26472 189.272501 62.271573 189.272491 62.271576
87576 26030 189.272657 62.269636 189.272690 62.269634
107021 32632 189.272758 62.306790 189.272751 62.306805
108334 32671 189.272767 62.307073 189.272766 62.307076
80720 23505 189.272822 62.257348 189.272827 62.257343
90255 26988 189.272878 62.274770 189.272873 62.274769
92893 27901 189.272930 62.279295 189.272888 62.279278
112339 33577 189.273057 62.314237 189.273010 62.314239
81481 23912 189.273108 62.259166 189.273117 62.259159
112002 33475 189.273162 62.313660 189.273163 62.313667
96727 29463 189.273269 62.288275 189.273285 62.288277
91061 27278 189.273404 62.276253 189.273422 62.276264
86826 25797 189.273535 62.268368 189.273499 62.268360
95144 28791 189.273556 62.283827 189.273560 62.283833
83173 24530 189.273734 62.262195 189.273712 62.262199
80787 23476 189.273833 62.257412 189.273834 62.257404
51786 12834 189.274000 62.206009 189.273972 62.206020
83422 24766 189.274027 62.263504 189.274017 62.263515
79613 23308 189.274140 62.256989 189.274155 62.256981
106613 32309 189.274167 62.304796 189.274170 62.304810
84580 24798 189.274390 62.263761 189.274429 62.263763
80930 23492 189.274563 62.257748 189.274551 62.257740
50399 12617 189.274721 62.204204 189.274719 62.204208
94367 28496 189.274905 62.282644 189.274902 62.282646
51174 12722 189.274993 62.205091 189.274994 62.205090
89737 26910 189.275113 62.273809 189.275131 62.273808
104458 31710 189.275144 62.300661 189.275177 62.300659
81839 23813 189.275159 62.259288 189.275146 62.259296
78535 23017 189.275403 62.254605 189.275375 62.254612
109525 33095 189.275520 62.310081 189.275497 62.310078
111592 33395 189.275671 62.312255 189.275696 62.312267
91182 27298 189.275707 62.275874 189.275711 62.275887
89237 28015 189.275724 62.286782 189.275757 62.286789
89274 26656 189.275783 62.272568 189.275772 62.272575
94292 28436 189.275904 62.282139 189.275909 62.282135
82968 24315 189.275904 62.261476 189.275894 62.261490
94716 28607 189.276157 62.282801 189.276169 62.282803
107895 32595 189.276261 62.306005 189.276245 62.306011
78698 23082 189.276272 62.255026 189.276276 62.255024
88638 26457 189.276273 62.271559 189.276230 62.271564
104003 31552 189.276415 62.299530 189.276428 62.299538
79280 23370 189.276799 62.256006 189.276794 62.256004
80181 23236 189.276968 62.256346 189.276962 62.256344
95761 29465 189.276976 62.291422 189.276978 62.291428
85049 25045 189.277141 62.264819 189.277145 62.264816
105048 32108 189.277166 62.305090 189.277161 62.305096
107626 32554 189.277209 62.305905 189.277161 62.305904
98213 29960 189.277246 62.290411 189.277222 62.290390
82261 23922 189.277273 62.259834 189.277283 62.259838
104752 31920 189.277660 62.301639 189.277695 62.301674
87127 26257 189.277776 62.270519 189.277771 62.270519
102643 31181 189.277817 62.297101 189.277847 62.297108
99579 30415 189.277841 62.293851 189.277832 62.293861
89139 26788 189.278035 62.274672 189.278015 62.274673
110814 33379 189.278136 62.312874 189.278107 62.312874
93156 28121 189.278632 62.283928 189.278625 62.283924
97358 29527 189.278813 62.288652 189.278809 62.288662
93971 28395 189.278955 62.282182 189.278946 62.282188
88929 26673 189.279212 62.274477 189.279205 62.274483
91700 27484 189.279229 62.276940 189.279205 62.276947
97704 29675 189.279511 62.288596 189.279510 62.288605
105087 31904 189.279548 62.302053 189.279510 62.302044
102112 31070 189.279650 62.296460 189.279617 62.296444
111497 33386 189.279822 62.311895 189.279831 62.311886
85383 25329 189.279977 62.266382 189.279968 62.266392
109106 32870 189.280021 62.308389 189.279953 62.308407
104177 31679 189.280067 62.300554 189.280136 62.300568
117418 34558 189.280145 62.321451 189.280136 62.321457
106980 32487 189.280330 62.305706 189.280334 62.305714
102683 31297 189.280425 62.298507 189.280426 62.298527
90142 27404 189.280668 62.278415 189.280640 62.278439
116739 34479 189.280852 62.320898 189.280823 62.320900
101139 30727 189.280955 62.294552 189.280960 62.294556
117360 34592 189.281073 62.321985 189.281082 62.321987
110498 33186 189.281509 62.310283 189.281525 62.310303
107085 32392 189.281728 62.304825 189.281738 62.304836
80215 23317 189.281832 62.256527 189.281815 62.256527
104244 31664 189.282175 62.300270 189.282196 62.300278
80372 23431 189.282201 62.257136 189.282181 62.257133
106736 33015 189.282225 62.314253 189.282227 62.314259
86854 25947 189.282229 62.271106 189.282227 62.271103
98644 30064 189.282242 62.290965 189.282242 62.290962
110280 33226 189.282442 62.311591 189.282440 62.311611
83289 24584 189.282686 62.262529 189.282684 62.262531
80188 23466 189.282725 62.256941 189.282745 62.256947
85422 25387 189.282733 62.268248 189.282730 62.268253
84983 25549 189.282808 62.267268 189.282822 62.267265
118361 34836 189.283051 62.323117 189.283051 62.323120
94648 28683 189.283324 62.284183 189.283371 62.284153
86052 25428 189.283339 62.266537 189.283356 62.266541
89877 26922 189.283422 62.273766 189.283432 62.273766
105674 32026 189.283426 62.302317 189.283432 62.302319
109561 32959 189.283580 62.308539 189.283585 62.308544
80693 23570 189.283806 62.257587 189.283798 62.257584
91737 28005 189.284090 62.283104 189.284073 62.283100
92646 27837 189.284221 62.278817 189.284180 62.278835
105993 32183 189.284269 62.303832 189.284302 62.303841
119190 35149 189.284399 62.325662 189.284409 62.325661
107639 32580 189.284583 62.305839 189.284607 62.305859
105596 32018 189.284628 62.302514 189.284637 62.302517
82526 24162 189.284841 62.260671 189.284836 62.260666
90942 27303 189.284910 62.275824 189.284912 62.275829
105168 31957 189.285044 62.302664 189.285049 62.302670
91474 27422 189.285094 62.277525 189.285080 62.277542
109225 32971 189.285301 62.308916 189.285324 62.308941
112500 33620 189.285488 62.313382 189.285492 62.313389
90936 27218 189.285867 62.275792 189.285873 62.275780
86491 25721 189.286145 62.269874 189.286179 62.269844
105729 32066 189.286372 62.303503 189.286377 62.303513
108651 32780 189.286445 62.307321 189.286469 62.307301
99219 30211 189.286518 62.291456 189.286545 62.291473
82254 24297 189.286655 62.260921 189.286636 62.260925
105301 31995 189.286771 62.304998 189.286774 62.305004
112306 33609 189.286940 62.313727 189.286942 62.313736
99328 30247 189.287312 62.291518 189.287338 62.291519
90194 27060 189.287363 62.275008 189.287354 62.275002
113465 33808 189.288004 62.315238 189.288010 62.315235
94255 28930 189.288234 62.286937 189.288239 62.286934
92299 27716 189.288431 62.278239 189.288483 62.278229
108239 32680 189.288531 62.306639 189.288528 62.306644
107711 32547 189.288774 62.305631 189.288773 62.305645
106319 32209 189.288795 62.303467 189.288757 62.303471
92989 27947 189.288803 62.279596 189.288818 62.279602
111351 33357 189.288995 62.311565 189.289001 62.311577
109801 33081 189.289007 62.309933 189.289001 62.309940
93646 28363 189.289029 62.281610 189.289032 62.281601
97195 29521 189.289123 62.287706 189.289139 62.287697
107016 32660 189.289477 62.308410 189.289474 62.308399
106752 32311 189.289932 62.304272 189.289932 62.304283
115788 34256 189.290304 62.318382 189.290314 62.318409
95303 28882 189.290883 62.284469 189.290894 62.284466
105456 31985 189.291078 62.301945 189.291061 62.301945
76878 22945 189.291100 62.256664 189.291107 62.256664
98132 30145 189.291153 62.291136 189.291168 62.291142
118805 34919 189.292071 62.323645 189.292068 62.323650
106376 32301 189.292150 62.304121 189.292160 62.304115
100486 30694 189.292199 62.294325 189.292191 62.294327
110708 33225 189.292204 62.310612 189.292191 62.310616
94535 28541 189.292208 62.282831 189.292191 62.282833
93463 28106 189.292465 62.280302 189.292435 62.280296
101985 31170 189.292914 62.297414 189.292923 62.297417
92700 27840 189.292927 62.278681 189.292923 62.278690
105902 32166 189.293019 62.303436 189.293030 62.303448
92958 27903 189.293269 62.278989 189.293274 62.278992
115830 34265 189.293330 62.318528 189.293335 62.318523
119717 35288 189.293390 62.327055 189.293396 62.327057
108655 32756 189.293402 62.307215 189.293381 62.307217
84974 25152 189.293538 62.264946 189.293533 62.264946
83818 24772 189.293644 62.263171 189.293655 62.263176
112098 33552 189.293872 62.313434 189.293884 62.313454
115590 34182 189.293990 62.317745 189.293976 62.317753
116204 34324 189.294116 62.318796 189.294113 62.318802
89383 26789 189.294318 62.273264 189.294312 62.273266
87179 25988 189.294420 62.269458 189.294418 62.269451
86024 25529 189.294422 62.266841 189.294434 62.266846
109170 32934 189.295689 62.309360 189.295685 62.309364
117828 34739 189.295843 62.324542 189.295868 62.324532
85399 25384 189.295897 62.266023 189.295898 62.266026
100202 30500 189.296098 62.293219 189.296097 62.293221
88304 26195 189.296342 62.270563 189.296341 62.270569
100883 30649 189.296343 62.294136 189.296341 62.294151
113979 33937 189.296579 62.315742 189.296585 62.315739
116400 34357 189.296694 62.318985 189.296677 62.318985
112152 33563 189.296884 62.313922 189.296875 62.313927
88171 26359 189.296938 62.270893 189.296951 62.270901
96406 29184 189.296942 62.285829 189.296951 62.285835
103613 31490 189.296986 62.299170 189.296997 62.299179
90615 27179 189.297746 62.275598 189.297745 62.275604
104483 31707 189.297925 62.300606 189.297928 62.300613
91612 27472 189.298341 62.277908 189.298340 62.277901
99033 30186 189.298397 62.291708 189.298401 62.291710
93928 28304 189.298441 62.281221 189.298462 62.281227
91697 27588 189.298600 62.277425 189.298599 62.277424
120943 35652 189.298639 62.330064 189.298645 62.330067
117188 34526 189.298656 62.320729 189.298660 62.320755
97401 29713 189.298750 62.288585 189.298752 62.288620
99633 30358 189.299196 62.293301 189.299210 62.293308
83170 24742 189.299272 62.263187 189.299255 62.263191
108557 32806 189.299471 62.307506 189.299515 62.307529
90611 27136 189.299856 62.275602 189.299866 62.275570
94085 28379 189.299922 62.283150 189.299927 62.283154
84291 24917 189.299964 62.264047 189.299942 62.264061
97904 29807 189.300023 62.290841 189.300049 62.290848
86362 25772 189.300059 62.268051 189.300018 62.268040
88530 26534 189.300132 62.271827 189.300140 62.271820
99075 30116 189.300262 62.291278 189.300262 62.291279
87678 26203 189.300403 62.270352 189.300415 62.270359
102600 31179 189.300638 62.298343 189.300644 62.298340
94763 28634 189.300808 62.283215 189.300797 62.283218
119261 35063 189.300985 62.325157 189.300980 62.325157
102972 31711 189.301180 62.300858 189.301178 62.300869
93905 28237 189.301323 62.281945 189.301346 62.281952
119576 35179 189.301333 62.325901 189.301331 62.325897
87249 25824 189.301417 62.268767 189.301392 62.268780
120956 35603 189.301630 62.329754 189.301620 62.329765
107377 32515 189.301669 62.305693 189.301682 62.305710
93798 28406 189.302177 62.282018 189.302200 62.282021
120177 35374 189.302330 62.327691 189.302338 62.327690
108010 32622 189.302426 62.306113 189.302429 62.306114
120120 35347 189.302474 62.327956 189.302444 62.327950
94554 28558 189.302504 62.282576 189.302536 62.282570
107452 32791 189.302530 62.307900 189.302521 62.307911
93426 28069 189.302626 62.280098 189.302643 62.280102
83714 24566 189.302639 62.262438 189.302643 62.262432
82986 24582 189.302899 62.262840 189.302902 62.262836
81787 24385 189.302914 62.261852 189.302933 62.261860
94748 28606 189.303147 62.282980 189.303146 62.282986
86999 26282 189.303304 62.271670 189.303299 62.271679
101916 31078 189.303340 62.296451 189.303345 62.296452
102158 31052 189.303407 62.296288 189.303421 62.296276
91587 27427 189.303623 62.276463 189.303604 62.276470
110555 33203 189.303697 62.310302 189.303696 62.310307
93328 28040 189.303891 62.280265 189.303879 62.280266
103403 31432 189.303962 62.298681 189.303986 62.298695
97799 29706 189.303973 62.288715 189.304001 62.288712
106009 32098 189.304063 62.302969 189.304077 62.302963
83454 24456 189.304495 62.262042 189.304474 62.262043
121078 35654 189.304516 62.330169 189.304520 62.330170
95394 28846 189.304568 62.284227 189.304565 62.284229
94117 28381 189.304711 62.281773 189.304718 62.281780
83594 25448 189.304714 62.269858 189.304749 62.269852
120306 35554 189.304790 62.330422 189.304794 62.330425
92177 27647 189.304991 62.277566 189.305008 62.277573
114595 34030 189.305002 62.317172 189.304993 62.317184
108932 32834 189.305071 62.307710 189.305069 62.307709
84181 24703 189.305082 62.263291 189.305099 62.263290
77278 22470 189.305118 62.252405 189.305115 62.252415
119432 35470 189.305359 62.331575 189.305359 62.331573
124707 36623 189.305595 62.340315 189.305542 62.340317
105709 32087 189.305622 62.304234 189.305618 62.304256
121084 35665 189.306109 62.330228 189.306091 62.330235
112235 33554 189.306559 62.313441 189.306564 62.313442
85579 25424 189.306587 62.267739 189.306610 62.267723
122246 35952 189.306719 62.334223 189.306717 62.334217
122290 36067 189.306743 62.334529 189.306747 62.334530
92701 27930 189.306752 62.280025 189.306747 62.280029
99169 30185 189.306900 62.291317 189.306885 62.291321
116759 34629 189.307061 62.321347 189.307068 62.321346
93739 28246 189.307108 62.281044 189.307129 62.281059
76864 22613 189.307125 62.253125 189.307129 62.253128
81790 24229 189.307328 62.260950 189.307343 62.260952
82493 24112 189.307358 62.260387 189.307358 62.260391
86966 26300 189.307373 62.270570 189.307388 62.270569
93092 27974 189.307493 62.279628 189.307480 62.279633
99750 30471 189.307600 62.292844 189.307602 62.292843
122027 35959 189.307626 62.333754 189.307617 62.333752
124474 36726 189.307854 62.341200 189.307861 62.341175
82594 24247 189.307943 62.260835 189.307922 62.260868
94248 28464 189.308033 62.281953 189.308029 62.281963
86405 25657 189.308077 62.267738 189.308075 62.267738
79939 23490 189.308343 62.256665 189.308334 62.256668
86603 25636 189.308394 62.267558 189.308395 62.267559
101563 30822 189.308414 62.295282 189.308426 62.295277
113670 33926 189.308451 62.315920 189.308426 62.315910
84077 24844 189.308578 62.263693 189.308578 62.263695
115421 34168 189.308617 62.318110 189.308624 62.318092
124885 36717 189.308691 62.341558 189.308685 62.341553
125166 36735 189.308737 62.341398 189.308716 62.341400
109292 32930 189.308848 62.309111 189.308868 62.309109
89898 26794 189.308970 62.274409 189.308960 62.274418
111054 33372 189.309077 62.311912 189.309082 62.311928
114041 33958 189.309173 62.316337 189.309174 62.316334
90146 27071 189.309179 62.274801 189.309189 62.274796
118615 34892 189.309184 62.323700 189.309174 62.323696
124644 36761 189.309212 62.341886 189.309204 62.341896
95895 29034 189.309240 62.285106 189.309219 62.285130
121439 35831 189.309340 62.332923 189.309341 62.332920
100715 30941 189.309370 62.296776 189.309387 62.296783
113924 33912 189.309413 62.315890 189.309448 62.315891
107170 32582 189.309430 62.306671 189.309433 62.306683
116636 34403 189.309528 62.320093 189.309525 62.320095
89683 26756 189.309568 62.273093 189.309570 62.273094
110464 33276 189.309623 62.311061 189.309631 62.311062
93167 28082 189.309698 62.282336 189.309677 62.282337
85090 25223 189.309713 62.266343 189.309677 62.266346
104050 31608 189.309767 62.299668 189.309784 62.299664
84213 24577 189.309997 62.262862 189.309998 62.262859
85100 25024 189.310033 62.264763 189.310028 62.264763
95059 28715 189.310073 62.284009 189.310074 62.284035
85590 25473 189.310157 62.266512 189.310165 62.266521
79587 23459 189.310322 62.258285 189.310349 62.258286
117467 34562 189.310328 62.321285 189.310318 62.321289
112578 33772 189.310352 62.316171 189.310349 62.316177
86918 25683 189.310490 62.268080 189.310486 62.268082
117771 34634 189.310545 62.321497 189.310532 62.321499
101465 31029 189.310587 62.298016 189.310577 62.298012
96352 29195 189.310909 62.285873 189.310883 62.285881
